Source,Target,Weight
US10925958-B2,US10064935-B2,1
US10925958-B2,US10124055-B2,1
US10925958-B2,US10273269-B2,1
US10925958-B2,US10449244-B2,1
US10925958-B2,US10493143-B2,1
US10925958-B2,US10695419-B2,1
US10925958-B2,WO2011144358-A1,1
US10925958-B2,WO2008014979-A3,1
US10513692-B2,US9101653-B2,1
US10513692-B2,EP2747778-B1,1
US10513692-B2,US7723094-B2,1
US10513692-B2,US8597661-B2,1
US10513692-B2,WO2008147496-A3,1
US9770463-B2,US6790449-B2,1
US7238481-B2,US5869036-A,1
US11484590-B2,EP2548960-A1,1
US11484590-B2,EP1905844-A2,1
US11484590-B2,US6500419-B1,1
US11484590-B2,US7410795-B2,1
US11484590-B2,US8425898-B2,1
US11484590-B2,US8673317-B2,1
US11484590-B2,US8999380-B2,1
US11484590-B2,US9512456-B2,1
US11484590-B2,US9764026-B2,1
US11484590-B2,US9868691-B2,1
US11484590-B2,US9872900-B2,1
US11484590-B2,US10022435-B2,1
US11484590-B2,US10064934-B2,1
US11484590-B2,US10064935-B2,1
US11484590-B2,US10124055-B2,1
US11484590-B2,US10273269-B2,1
US11484590-B2,US10449244-B2,1
US11484590-B2,US10493143-B2,1
US11484590-B2,US10695419-B2,1
US11484590-B2,US10857105-B2,1
US11484590-B2,US10925958-B2,1
US11484590-B2,US11103578-B2,1
US11484590-B2,WO2011144358-A1,1
US11484590-B2,WO2015170287-A1,1
US11484590-B2,WO2016116905-A1,1
US11484590-B2,WO2007095976-A2,1
US7731974-B2,US6468544-B1,1
US6146642-A,US5716821-A,1
US11291682-B2,US7557200-B2,1
US11291682-B2,US9770463-B2,1
US11291682-B2,US10532067-B2,1
US11291682-B2,EP1392341-B1,1
US11291682-B2,EP2590676-B1,1
US11291682-B2,US6060308-A,1
US11291682-B2,US6432925-B1,1
US11291682-B2,US6790449-B2,1
US11291682-B2,US7250404-B2,1
US11291682-B2,US7384923-B2,1
US11291682-B2,US9254265-B2,1
US11291682-B2,US10487332-B2,1
US11291682-B2,US11026964-B2,1
US11291682-B2,WO2005113782-A1,1
US11291682-B2,WO2009146867-A1,1
US11291682-B2,WO2009042794-A3,1
US9511135-B2,US7517520-B2,1
US6632640-B1,US6156558-A,1
US6632640-B1,US6261570-B1,1
US6632640-B1,US6296854-B1,1
WO2005062820-A3,US6951754-B2,1
US10716846-B2,US9872900-B2,1
US10716846-B2,US10022435-B2,1
US10716846-B2,US10064935-B2,1
US10716846-B2,EP2548960-A1,1
US10716846-B2,EP1905844-A2,1
US10716846-B2,US6500419-B1,1
US10716846-B2,US7410795-B2,1
US10716846-B2,US8425898-B2,1
US10716846-B2,US8673317-B2,1
US10716846-B2,US8999380-B2,1
US10716846-B2,US9512456-B2,1
US10716846-B2,US9764026-B2,1
US10716846-B2,US9868691-B2,1
US10716846-B2,US10064934-B2,1
US10716846-B2,US10124055-B2,1
US10716846-B2,US10273269-B2,1
US10716846-B2,US10449244-B2,1
US10716846-B2,WO2011144358-A1,1
US10716846-B2,WO2015170287-A1,1
US10716846-B2,WO2016116905-A1,1
US10716846-B2,WO2007095976-A2,1
US9433670-B2,US9155788-B2,1
US9433670-B2,DE10229872-A1,1
US9433670-B2,EP1604688-A1,1
US9433670-B2,US6664066-B2,1
US9433670-B2,WO2003028656-A3,1
US9433670-B2,WO2003051401-A3,1
US9433670-B2,WO2003059381-A3,1
US9433670-B2,WO2003086280-A3,1
US9433670-B2,WO2004092329-A3,1
US10494613-B2,EP2747778-B1,1
US10494613-B2,US7723094-B2,1
US10494613-B2,US8597661-B2,1
US10494613-B2,US9101653-B2,1
US10494613-B2,WO2008147496-A3,1
EP2762165-A2,EP1905844-A2,1
US7662397-B2,US5993824-A,1
US7662397-B2,US6264957-B1,1
US7662397-B2,US6689367-B1,1
US7662397-B2,US6699476-B1,1
US7662397-B2,US6713066-B1,1
US7662397-B2,US6923971-B2,1
US9512456-B2,US8158601-B2,1
US9512456-B2,US8846348-B2,1
US9512456-B2,US8871230-B2,1
US9512456-B2,WO2008052770-A3,1
US8663653-B2,EP1801209-A1,1
US8663653-B2,EP1930416-A1,1
US8663653-B2,US7935676-B2,1
WO2011015347-A1,WO2006004648-A1,1
US6451592-B1,US5766602-A,1
WO2007044024-A2,WO2005028658-A2,1
US7968101-B2,US5716821-A,1
US7968101-B2,US5840520-A,1
US7968101-B2,US6033886-A,1
US7968101-B2,US6146642-A,1
US7968101-B2,WO2005028658-A2,1
US7968101-B2,WO2007044024-A2,1
US8715940-B2,EP1820853-A2,1
US8715940-B2,EP1185615-B1,1
US8715940-B2,US5716821-A,1
US8715940-B2,US5840520-A,1
US8715940-B2,US6033886-A,1
US8715940-B2,US6146642-A,1
US8715940-B2,WO2004112831-A3,1
US8715940-B2,WO2005028658-A3,1
US10633422-B2,AU2012204138-B2,1
US10633422-B2,CN109477074-A,1
US10633422-B2,CN1826407-B,1
US10633422-B2,US5716821-A,1
US10633422-B2,US5840520-A,1
US10633422-B2,US6033886-A,1
US10633422-B2,US6146642-A,1
US10633422-B2,US6169175-B1,1
US10633422-B2,US6544785-B1,1
US10633422-B2,US6951754-B2,1
US10633422-B2,US7312064-B2,1
US10633422-B2,US7507411-B2,1
US10633422-B2,US7566458-B2,1
US10633422-B2,US7993924-B2,1
US10633422-B2,US8057806-B2,1
US10633422-B2,US8093033-B2,1
US10633422-B2,US8475806-B2,1
US10633422-B2,US8574593-B2,1
US10633422-B2,US8591914-B2,1
US10633422-B2,US9254318-B2,1
US10633422-B2,US9474798-B2,1
US10633422-B2,US9890363-B2,1
US10633422-B2,US10246686-B2,1
US10633422-B2,WO2013034069-A1,1
US10633422-B2,WO2007126810-A2,1
US10633422-B2,WO2007126810-A3,1
US10633422-B2,WO2008156778-A3,1
US8128938-B1,US6586409-B1,1
US8128938-B1,US7105574-B1,1
US8128938-B1,US7250404-B2,1
US8128938-B1,US7785603-B2,1
US9439956-B2,US9155788-B2,1
US9439956-B2,DE10229872-A1,1
US9439956-B2,EP1604688-A1,1
US9439956-B2,US6664066-B2,1
US9439956-B2,WO2003028656-A3,1
US9439956-B2,WO2003051401-A3,1
US9439956-B2,WO2003059381-A3,1
US9439956-B2,WO2003086280-A3,1
US9439956-B2,WO2004092329-A3,1
US9107939-B2,US6033886-A,1
US9107939-B2,US6264957-B1,1
US9974845-B2,US8968746-B2,1
US9974845-B2,US9155788-B2,1
US10183074-B2,US9636410-B2,1
US10183074-B2,US6884435-B1,1
US10183074-B2,US7314627-B2,1
US8715640-B2,US7611712-B2,1
US8715640-B2,US7771979-B2,1
US11497807-B2,EP2548960-A1,1
US11497807-B2,EP1083232-B1,1
US11497807-B2,US6500419-B1,1
US11497807-B2,US8999380-B2,1
US11497807-B2,US9192661-B2,1
US11497807-B2,US9512456-B2,1
US11497807-B2,US9868691-B2,1
US11497807-B2,US9872900-B2,1
US11497807-B2,US10064934-B2,1
US11497807-B2,US10064935-B2,1
US11497807-B2,US10124055-B2,1
US11497807-B2,US10266485-B2,1
US11497807-B2,US10273269-B2,1
US11497807-B2,US10442756-B2,1
US11497807-B2,US10449244-B2,1
US11497807-B2,US10493143-B2,1
US11497807-B2,US10695419-B2,1
US11497807-B2,US10857105-B2,1
US11497807-B2,US10925958-B2,1
US11497807-B2,US11103578-B2,1
US11497807-B2,WO2011144358-A1,1
US11497807-B2,WO2007095976-A2,1
US9394234-B2,US8158601-B2,1
US9394234-B2,US8802644-B2,1
US9394234-B2,US9139554-B2,1
US10682406-B2,US10166283-B2,1
US10682406-B2,US8968746-B2,1
US10682406-B2,US9155788-B2,1
US10682406-B2,US9234013-B2,1
US10682406-B2,US9839697-B2,1
US10709779-B2,US9872900-B2,1
US10709779-B2,US10022435-B2,1
US10709779-B2,US10383937-B2,1
US10709779-B2,US10449244-B2,1
US10709779-B2,EP2548960-A1,1
US10709779-B2,US6500419-B1,1
US10709779-B2,US7566454-B2,1
US10709779-B2,US7776523-B2,1
US10709779-B2,US8158601-B2,1
US10709779-B2,US8628801-B2,1
US10709779-B2,US8999380-B2,1
US10709779-B2,US9139554-B2,1
US10709779-B2,US9220683-B2,1
US10709779-B2,US9226959-B2,1
US10709779-B2,US9234013-B2,1
US10709779-B2,US9512456-B2,1
US10709779-B2,US9868691-B2,1
US10709779-B2,US10064934-B2,1
US10709779-B2,US10064935-B2,1
US10709779-B2,US10124055-B2,1
US10709779-B2,US10273269-B2,1
US10709779-B2,US10493143-B2,1
US10709779-B2,WO2011144358-A1,1
US10709779-B2,WO2014108515-A1,1
US10709779-B2,WO2012159754-A3,1
US9801897-B2,US7557200-B2,1
US7723094-B2,US6544785-B1,1
US7723094-B2,WO2005028658-A2,1
US9139554-B2,US7803397-B2,1
US9139554-B2,US8101741-B2,1
US7572628-B2,US5766602-A,1
US9267114-B2,US7455842-B2,1
US7432079-B2,US6033895-A,1
US7432079-B2,US6037456-A,1
US7432079-B2,US6303779-B1,1
US7432079-B2,US6730306-B1,1
US7432079-B2,US6740740-B2,1
US8187607-B2,US5766602-A,1
US8187607-B2,US6932971-B2,1
US8187607-B2,US7452541-B2,1
EP2650368-A1,WO2006116458-A2,1
US10117920-B2,EP1604688-A1,1
US10117920-B2,US8968746-B2,1
US10117920-B2,US9155788-B2,1
US10117920-B2,WO2008083174-A3,1
US6475780-B1,US6060308-A,1
US10232024-B2,US9839697-B2,1
US10232024-B2,US8968746-B2,1
US10232024-B2,US9155788-B2,1
US10232024-B2,US9234013-B2,1
US11090376-B2,US10383934-B2,1
US11090376-B2,US6033886-A,1
US11090376-B2,US6268199-B1,1
US11090376-B2,US6500662-B1,1
US11090376-B2,US7132106-B2,1
US11090376-B2,US7232680-B2,1
US11090376-B2,US7618797-B2,1
US11090376-B2,US7691389-B2,1
US11090376-B2,US8420373-B2,1
US11090376-B2,US8481705-B2,1
US11090376-B2,US8492132-B2,1
US11090376-B2,US9566324-B2,1
US10189802-B2,US8450298-B2,1
US10189802-B2,US8969353-B2,1
US10189802-B2,US9556110-B2,1
US10189802-B2,EP2532649-A1,1
US10189802-B2,US9238716-B2,1
US10189802-B2,US9439968-B2,1
US10189802-B2,US9512073-B2,1
US10189802-B2,WO2005055979-A2,1
US11324770-B2,EP1392341-B1,1
US11324770-B2,EP2590676-B1,1
US11324770-B2,US6060308-A,1
US11324770-B2,US6432925-B1,1
US11324770-B2,US6790449-B2,1
US11324770-B2,US7250404-B2,1
US11324770-B2,US7384923-B2,1
US11324770-B2,US7557200-B2,1
US11324770-B2,US9254265-B2,1
US11324770-B2,US9770463-B2,1
US11324770-B2,US9801897-B2,1
US11324770-B2,US10487332-B2,1
US11324770-B2,US10532067-B2,1
US11324770-B2,US11026964-B2,1
US11324770-B2,WO2005113782-A1,1
US11324770-B2,WO2009146867-A1,1
US11324770-B2,WO2009042794-A3,1
US6127116-A,US5610054-A,1
US6127116-A,US5874565-A,1
US11351244-B2,US6033886-A,1
US11351244-B2,US6268199-B1,1
US11351244-B2,US6500662-B1,1
US11351244-B2,US7132106-B2,1
US11351244-B2,US7232680-B2,1
US11351244-B2,US7618797-B2,1
US11351244-B2,US7691389-B2,1
US11351244-B2,US8420373-B2,1
US11351244-B2,US8481705-B2,1
US11351244-B2,US8492132-B2,1
US11351244-B2,US9566324-B2,1
US10702599-B2,EP2548960-A1,1
US10702599-B2,EP1905844-A2,1
US10702599-B2,US6500419-B1,1
US10702599-B2,US7449324-B2,1
US10702599-B2,US7704720-B2,1
US10702599-B2,US8841433-B2,1
US10702599-B2,US8999380-B2,1
US10702599-B2,US9192661-B2,1
US10702599-B2,US9512456-B2,1
US10702599-B2,US9567653-B2,1
US10702599-B2,US9623095-B2,1
US10702599-B2,US9868691-B2,1
US10702599-B2,US9872900-B2,1
US10702599-B2,US10064934-B2,1
US10702599-B2,US10064935-B2,1
US10702599-B2,US10124055-B2,1
US10702599-B2,US10273269-B2,1
US10702599-B2,WO2011144358-A1,1
US10702599-B2,WO2007095976-A2,1
US8563706-B2,EP1801209-A1,1
US8563706-B2,EP1930416-A1,1
US8563706-B2,US7935676-B2,1
US11351239-B2,US6033886-A,1
US11351239-B2,US6268199-B1,1
US11351239-B2,US6500662-B1,1
US11351239-B2,US7132106-B2,1
US11351239-B2,US7232680-B2,1
US11351239-B2,US7618797-B2,1
US11351239-B2,US7691389-B2,1
US11351239-B2,US8420373-B2,1
US11351239-B2,US8481705-B2,1
US11351239-B2,US8492132-B2,1
US11351239-B2,US9566324-B2,1
US7201907-B1,US5716821-A,1
US7201907-B1,US5869036-A,1
US7201907-B1,US6033886-A,1
US7201907-B1,US6264957-B1,1
US8968746-B2,EP1905844-A2,1
US8968746-B2,WO2006116458-A2,1
US8968746-B2,WO2003028656-A3,1
US8968746-B2,WO2003059381-A3,1
US8968746-B2,WO2004092329-A3,1
US8968746-B2,WO2006029223-A3,1
US9155788-B2,DE10229872-A1,1
US9155788-B2,EP1604688-A1,1
US9155788-B2,US6664066-B2,1
US9155788-B2,WO2003028656-A3,1
US9155788-B2,WO2003051401-A3,1
US9155788-B2,WO2003059381-A3,1
US9155788-B2,WO2003086280-A3,1
US9155788-B2,WO2004092329-A3,1
US9352028-B2,EP1604688-A1,1
US7342002-B2,US6541010-B1,1
US6531135-B1,US5639650-A,1
US6531135-B1,US5766602-A,1
US6531135-B1,US6156558-A,1
US7045335-B2,US5639650-A,1
US7045335-B2,US5766602-A,1
US7045335-B2,US6156558-A,1
US7045335-B2,US6261570-B1,1
US7045335-B2,US6391632-B1,1
US7045335-B2,US6426196-B1,1
US7045335-B2,US6531135-B1,1
US7045335-B2,US6541010-B1,1
US7045335-B2,US6495143-B2,1
US7045335-B2,US6521235-B2,1
US7045335-B2,US6767699-B2,1
US7045335-B2,US6783939-B2,1
US7666408-B2,US5766602-A,1
US7666408-B2,US6627202-B2,1
US7666408-B2,US6932971-B2,1
US7666408-B2,US7115266-B2,1
US7666408-B2,US7264810-B2,1
US7273617-B2,US6268199-B1,1
US7273617-B2,US6500662-B1,1
US7273617-B2,US7132106-B2,1
US8859208-B2,EP1820853-A2,1
US8859208-B2,EP1185615-B1,1
US8859208-B2,US5716821-A,1
US8859208-B2,US5840520-A,1
US8859208-B2,US6033886-A,1
US8859208-B2,US6146642-A,1
US8859208-B2,US6544785-B1,1
US8859208-B2,US6649372-B1,1
US8859208-B2,US6951754-B2,1
US8859208-B2,WO2004112831-A3,1
US8859208-B2,WO2005028658-A3,1
US8454974-B2,EP1801209-A1,1
US8454974-B2,EP1930416-A1,1
WO2008014979-A3,WO2006116458-A2,1
US7449324-B2,EP780475-A1,1
US7449324-B2,US5869036-A,1
US7449324-B2,US6146642-A,1
US7465574-B2,US5840520-A,1
US7465574-B2,US6923971-B2,1
US7465574-B2,EP780475-B1,1
US7465574-B2,US5716821-A,1
US7465574-B2,US5993824-A,1
US7465574-B2,US6033886-A,1
US7465574-B2,US6060308-A,1
US7465574-B2,US6264957-B1,1
US7465574-B2,US6830748-B1,1
US7537767-B2,US6627202-B2,1
US6767699-B2,US5766602-A,1
US10266485-B2,US9868691-B2,1
US10266485-B2,US8158601-B2,1
US10266485-B2,US8450298-B2,1
US10266485-B2,US8734846-B2,1
US10266485-B2,US8802644-B2,1
US10266485-B2,US9394234-B2,1
US10266485-B2,US9867888-B2,1
US10266485-B2,US9868693-B2,1
US7402429-B1,US5840520-A,1
US7402429-B1,US6033886-A,1
US7201911-B1,US6127116-A,1
US8680258-B2,US6156558-A,1
US8680258-B2,US6531135-B1,1
US8680258-B2,US6541010-B1,1
US8680258-B2,US6521235-B2,1
US8680258-B2,US7045335-B2,1
US8680258-B2,US7078218-B2,1
US8680258-B2,US7235235-B2,1
US8084037-B2,US5869036-A,1
US8084037-B2,US6033886-A,1
US8084037-B2,US6764685-B1,1
US8084037-B2,US6811784-B2,1
US8084037-B2,US7238481-B2,1
US8084037-B2,US7341729-B2,1
US7264810-B2,US5766602-A,1
US10392341-B2,US8158601-B2,1
US10392341-B2,US8450298-B2,1
US10392341-B2,US8734846-B2,1
US10392341-B2,US8802644-B2,1
US10392341-B2,US9394234-B2,1
US10392341-B2,US9867888-B2,1
US10392341-B2,US9868691-B2,1
US10392341-B2,US9868693-B2,1
US9254265-B2,US6790449-B2,1
US9254265-B2,US7250404-B2,1
US9254265-B2,US7384923-B2,1
US9254265-B2,US7557200-B2,1
US9254265-B2,WO2005113782-A1,1
US8158416-B2,US5840520-A,1
US8158416-B2,US6033886-A,1
US8158416-B2,US7993924-B2,1
US9238716-B2,EP2532649-A1,1
US9238716-B2,US8450298-B2,1
US9238716-B2,US8969353-B2,1
EP1512746-A1,US6589531-B1,1
US9764026-B2,US7410795-B2,1
US9764026-B2,US7888112-B2,1
US7842798-B2,US5993824-A,1
US7842798-B2,US6264957-B1,1
US7842798-B2,US6689367-B1,1
US7842798-B2,US7465794-B2,1
US8093033-B2,US5690937-A,1
US8093033-B2,US5716821-A,1
US8093033-B2,US5840520-A,1
US8093033-B2,US6033886-A,1
US8093033-B2,US6146642-A,1
US8093033-B2,US6649372-B1,1
US8093033-B2,US6951754-B2,1
US9421255-B2,US8968746-B2,1
US9421255-B2,EP1905844-A2,1
US6960569-B2,US6153421-A,1
US9655845-B2,US6884435-B1,1
US9655845-B2,US7314627-B2,1
US9388389-B2,US7084266-B1,1
US9388389-B2,US8454974-B2,1
US9388389-B2,US8506969-B2,1
US11141377-B2,US7785603-B2,1
US11141377-B2,US7888112-B2,1
US11141377-B2,US9636410-B2,1
US11141377-B2,US9655845-B2,1
US11141377-B2,US9770463-B2,1
US11141377-B2,US9801897-B2,1
US11141377-B2,US10183074-B2,1
US11141377-B2,US10487332-B2,1
US11141377-B2,WO2008153541-A1,1
US10150797-B2,US9688729-B2,1
US7235235-B2,US5639650-A,1
US7235235-B2,US5766602-A,1
US7235235-B2,US6541010-B1,1
US10383934-B2,US8420373-B2,1
US10383934-B2,US6033886-A,1
US10383934-B2,US6268199-B1,1
US10383934-B2,US6500662-B1,1
US10383934-B2,US7132106-B2,1
US10383934-B2,US7232680-B2,1
US10383934-B2,US7618797-B2,1
US10383934-B2,US7691389-B2,1
US10383934-B2,US8481705-B2,1
US10383934-B2,US8492132-B2,1
US8748591-B2,US6592874-B2,1
US8840903-B2,US6586409-B1,1
US8840903-B2,US7628993-B2,1
US8840903-B2,US7879339-B2,1
US8840903-B2,US7935352-B2,1
US8840903-B2,US8293248-B2,1
US8680063-B2,WO2008021157-A1,1
US7959928-B2,US6251678-B1,1
US7959928-B2,US6932971-B2,1
US7959928-B2,US7115266-B2,1
US7959928-B2,US7128911-B2,1
US7959928-B2,US7264810-B2,1
US7959928-B2,US7279165-B2,1
US7959928-B2,US7320793-B2,1
EP1930416-A1,EP1721985-A1,1
US8097459-B2,EP780475-A1,1
US8097459-B2,US5690937-A,1
US8097459-B2,US5716821-A,1
US8097459-B2,US5840520-A,1
US8097459-B2,US6033886-A,1
US8097459-B2,US6146642-A,1
US6500662-B1,US6268199-B1,1
US7678376-B2,US5869036-A,1
US7678376-B2,US6033886-A,1
US7678376-B2,US6764685-B1,1
US7678376-B2,US6811784-B2,1
US7678376-B2,US7238481-B2,1
US7678376-B2,US7341729-B2,1
US6790449-B2,US5716821-A,1
US6531313-B1,US5766602-A,1
US6531313-B1,US5877159-A,1
US7115266-B2,US5766602-A,1
US7566458-B2,EP780475-A1,1
US7566458-B2,US5690937-A,1
US7566458-B2,US5716821-A,1
US7566458-B2,US5840520-A,1
US7566458-B2,US6033886-A,1
US7566458-B2,US6146642-A,1
EP1925317-A1,EP1083232-B1,1
US7850977-B2,US5639650-A,1
US7850977-B2,US5766602-A,1
US7850977-B2,US6156558-A,1
US7850977-B2,US6261570-B1,1
US7850977-B2,US6391632-B1,1
US7850977-B2,US6426196-B1,1
US7850977-B2,US6531135-B1,1
US7850977-B2,US6541010-B1,1
US7850977-B2,US6495143-B2,1
US7850977-B2,US6521235-B2,1
US7850977-B2,US6767699-B2,1
US7850977-B2,US6783939-B2,1
US7850977-B2,US7045335-B2,1
US7850977-B2,US7078218-B2,1
US7850977-B2,US7235235-B2,1
US7850977-B2,US7267823-B2,1
US7850977-B2,US7425337-B2,1
WO2021213924-A1,WO2011015347-A1,1
WO2004022716-A3,US6033886-A,1
US8188261-B2,WO2003086280-A3,1
US9636410-B2,US6884435-B1,1
US9636410-B2,US7314627-B2,1
US7888112-B2,US7410795-B2,1
US8158418-B2,US6261570-B1,1
US8158418-B2,US7572453-B2,1
US8652465-B2,US7041474-B2,1
US8652465-B2,WO2004000221-A3,1
US6719979-B2,US6033886-A,1
US6719979-B2,US6146642-A,1
US9839697-B2,US8968746-B2,1
US9839697-B2,US9155788-B2,1
US6841364-B2,US6268199-B1,1
US6841364-B2,US6500662-B1,1
US9683233-B2,US8968746-B2,1
US9683233-B2,US9155788-B2,1
US8105578-B2,US7731951-B2,1
US7205013-B2,EP780475-A1,1
US7205013-B2,US6033886-A,1
US7205013-B2,US6060308-A,1
US10124055-B2,EP2548960-A1,1
US10124055-B2,EP1905844-A2,1
US10124055-B2,US6500419-B1,1
US10124055-B2,US9267114-B2,1
US10124055-B2,US9512456-B2,1
US10124055-B2,WO2011144358-A1,1
US10124055-B2,WO2007095976-A2,1
US7709007-B2,US5716821-A,1
US7709007-B2,US5869036-A,1
US7709007-B2,US5993824-A,1
US7709007-B2,US6033886-A,1
US7709007-B2,US6264957-B1,1
US7709007-B2,US6699476-B1,1
US11318213-B2,US7045335-B2,1
US11318213-B2,US7425337-B2,1
US11318213-B2,US9655845-B2,1
US11318213-B2,US10307374-B2,1
US11318213-B2,US11141377-B2,1
US9457080-B2,US7041474-B2,1
US9457080-B2,WO2008083174-A3,1
US7407790-B2,US5877159-A,1
US9764031-B2,US7501134-B2,1
US9764031-B2,US7517520-B2,1
US9764031-B2,US8629151-B2,1
US10632190-B2,US9011835-B2,1
US10632190-B2,US9764026-B2,1
US10632190-B2,US7410795-B2,1
US10632190-B2,US7888112-B2,1
US7771979-B2,US5766602-A,1
US8673317-B2,US7410795-B2,1
US8673317-B2,US7888112-B2,1
US6264957-B1,US5716821-A,1
US10695419-B2,EP2548960-A1,1
US10695419-B2,EP1905844-A2,1
US10695419-B2,US6500419-B1,1
US10695419-B2,US7410795-B2,1
US10695419-B2,US8425898-B2,1
US10695419-B2,US8673317-B2,1
US10695419-B2,US8999380-B2,1
US10695419-B2,US9512456-B2,1
US10695419-B2,US9764026-B2,1
US10695419-B2,US9868691-B2,1
US10695419-B2,US9872900-B2,1
US10695419-B2,US10064934-B2,1
US10695419-B2,US10064935-B2,1
US10695419-B2,US10124055-B2,1
US10695419-B2,US10273269-B2,1
US10695419-B2,US10449244-B2,1
US10695419-B2,US10493143-B2,1
US10695419-B2,WO2011144358-A1,1
US10695419-B2,WO2015170287-A1,1
US10695419-B2,WO2016116905-A1,1
US10695419-B2,WO2007095976-A2,1
US10933127-B2,EP2548960-A1,1
US10933127-B2,EP1905844-A2,1
US10933127-B2,US6500419-B1,1
US10933127-B2,US7449324-B2,1
US10933127-B2,US7704720-B2,1
US10933127-B2,US8841433-B2,1
US10933127-B2,US8999380-B2,1
US10933127-B2,US9192661-B2,1
US10933127-B2,US9512456-B2,1
US10933127-B2,US9567653-B2,1
US10933127-B2,US9623095-B2,1
US10933127-B2,US9868691-B2,1
US10933127-B2,US9872900-B2,1
US10933127-B2,US10064934-B2,1
US10933127-B2,US10064935-B2,1
US10933127-B2,US10124055-B2,1
US10933127-B2,US10273269-B2,1
US10933127-B2,US10449244-B2,1
US10933127-B2,US10493143-B2,1
US10933127-B2,US10695419-B2,1
US10933127-B2,WO2011144358-A1,1
US10933127-B2,WO2007095976-A2,1
US8153141-B2,US6562798-B1,1
US8153141-B2,US7534772-B2,1
US8153141-B2,US7723500-B2,1
US8153141-B2,WO2003086280-A3,1
US8153141-B2,WO2006063252-A3,1
US10307374-B2,US9655845-B2,1
US10307374-B2,US9801897-B2,1
US10307374-B2,US6884435-B1,1
US10307374-B2,US7314627-B2,1
US10117934-B2,EP2532649-A1,1
US10117934-B2,US8450298-B2,1
US10117934-B2,US8969353-B2,1
US10117934-B2,US9238716-B2,1
US10117934-B2,US9439968-B2,1
US10117934-B2,US9512073-B2,1
US10117934-B2,US9556110-B2,1
US10117934-B2,WO2005055979-A2,1
US10117934-B2,WO2012135025-A3,1
US8895025-B2,US6268199-B1,1
US8895025-B2,US6500662-B1,1
US8895025-B2,US7132106-B2,1
US8895025-B2,US7232680-B2,1
US8895025-B2,US7618797-B2,1
US8895025-B2,US7691389-B2,1
US9884112-B2,US7501134-B2,1
US9884112-B2,US7517520-B2,1
US9884112-B2,US8629151-B2,1
US8591914-B2,EP780475-A1,1
US8591914-B2,US5690937-A,1
US8591914-B2,US5716821-A,1
US8591914-B2,US5840520-A,1
US8591914-B2,US6033886-A,1
US8591914-B2,US6146642-A,1
US8591914-B2,US6951754-B2,1
US8591914-B2,US7566458-B2,1
US8591914-B2,WO2006098901-A3,1
US7763420-B2,EP1512746-A1,1
US7763420-B2,EP1526185-A1,1
US7763420-B2,US6589531-B1,1
US9694065-B2,US9101572-B2,1
US9694065-B2,US6296854-B1,1
US9572874-B2,EP1905844-A2,1
US9572874-B2,WO2003028656-A3,1
US9572874-B2,WO2003059381-A3,1
US9572874-B2,WO2004092329-A3,1
US9572874-B2,WO2006029223-A3,1
EP2010659-A2,WO2006004648-A1,1
US6764685-B1,US5869036-A,1
US6740740-B2,US6033895-A,1
US6740740-B2,US6037456-A,1
US6740740-B2,US6303779-B1,1
US9226959-B2,WO2006116458-A2,1
US9226959-B2,WO2003028656-A3,1
US9226959-B2,WO2003059381-A3,1
US9226959-B2,WO2003086280-A3,1
US9226959-B2,WO2004092329-A3,1
US9226959-B2,WO2006029223-A3,1
US6649372-B1,EP780475-A1,1
US6649372-B1,US5716821-A,1
US6649372-B1,US5840520-A,1
US6649372-B1,US6033886-A,1
US6649372-B1,US6146642-A,1
US6592874-B2,US5766602-A,1
US8221769-B2,EP1512746-A1,1
US8221769-B2,EP1526185-A1,1
US8221769-B2,US6448073-B1,1
US8221769-B2,US6589531-B1,1
US8221769-B2,US7588767-B2,1
US8221769-B2,US8066984-B2,1
US8221769-B2,WO2005047458-A3,1
US8221769-B2,WO2008100292-A3,1
US9867888-B2,US8158601-B2,1
US9867888-B2,US8802644-B2,1
US9867888-B2,US9394234-B2,1
US9555122-B2,WO2011076391-A1,1
US10487332-B2,US7250404-B2,1
US10487332-B2,US7384923-B2,1
US10449244-B2,EP2548960-A1,1
US10449244-B2,EP1905844-A2,1
US10449244-B2,EP1083232-B1,1
US10449244-B2,EP1383556-B1,1
US10449244-B2,US6500419-B1,1
US10449244-B2,US8999380-B2,1
US10449244-B2,US9267114-B2,1
US10449244-B2,US9512456-B2,1
US10449244-B2,US9868691-B2,1
US10449244-B2,US9872900-B2,1
US10449244-B2,US10064934-B2,1
US10449244-B2,US10064935-B2,1
US10449244-B2,US10124055-B2,1
US10449244-B2,WO2011144358-A1,1
US10449244-B2,WO2007095976-A2,1
US10449244-B2,WO2008014979-A3,1
US10022436-B2,EP1604688-A1,1
US10022436-B2,EP2055312-A1,1
US10022436-B2,EP2332573-A1,1
US10022436-B2,EP2338510-A1,1
US10022436-B2,US6451592-B1,1
US10022436-B2,US7744900-B2,1
US10022436-B2,US7771979-B2,1
US10022436-B2,US9255126-B2,1
US10022436-B2,WO2014108515-A1,1
US10022436-B2,WO2015110656-A1,1
US10022436-B2,WO2016135675-A1,1
US7959934-B2,US6562798-B1,1
US7959934-B2,US7354909-B2,1
US7582613-B2,US6586409-B1,1
EP2947149-A1,US5639650-A,1
EP2947149-A1,US6156558-A,1
EP2947149-A1,US6531135-B1,1
EP2947149-A1,US6541010-B1,1
EP2947149-A1,US6783939-B2,1
