Source,Target,Weight
US6921253-B2,US11773359-B2,1.0
US6921253-B2,US10472612-B2,1.0
US6921253-B2,US10655098-B2,1.0
US6921253-B2,US10954482-B2,1.0
US20160038939-A1,US11692160-B2,1.0
WO2000007835-A1,EP3223831-B1,1.0
EP2157192-A1,US10947510-B2,1.0
EP2157192-A1,US9765301-B2,1.0
EP2157192-A1,US11034935-B2,1.0
CN103080294-A,US11661574-B2,1.0
US20050085543-A1,US2005019908-A1,1.0
US20050085543-A1,US7311904-B2,1.0
US20050085543-A1,US2008131966-A1,1.0
US20050085543-A1,US2010260847-A1,1.0
US20050085543-A1,US2002160510-A1,1.0
US20050085543-A1,US7468276-B2,1.0
US20050085543-A1,US8293223-B2,1.0
US20050085543-A1,US8435788-B2,1.0
US20090203071-A1,EP3417055-B1,1.0
US20090203071-A1,US10179176-B2,1.0
US7736909-B2,US10694739-B2,1.0
US7736909-B2,US9986733-B2,1.0
US7736909-B2,US11510407-B2,1.0
US20100105629-A1,US10694739-B2,1.0
US20100105629-A1,US9986733-B2,1.0
US20100105629-A1,US11510407-B2,1.0
US5308764-A,US6642019-B1,1.0
DE1470341-B,EP3884935-B1,1.0
US20100126862-A1,US11624086-B2,1.0
US20210214785-A1,US11434524-B2,1.0
US20210214785-A1,US11624086-B2,1.0
WO2017035119-A1,US11473061-B2,1.0
US9618500-B2,US11767515-B2,1.0
US9618500-B2,US11053477-B2,1.0
US9618500-B2,US11066650-B2,1.0
US9618500-B2,US10174289-B2,1.0
US9073977-B2,US10694739-B2,1.0
US9073977-B2,US9986733-B2,1.0
US9073977-B2,US11510407-B2,1.0
US9677085-B2,US11767515-B2,1.0
US9677085-B2,US11053477-B2,1.0
US9677085-B2,US11066650-B2,1.0
US9677085-B2,US10174289-B2,1.0
US9677085-B2,US2021095260-A1,1.0
EP1988152-A1,US11661574-B2,1.0
US20120289414-A1,US11434524-B2,1.0
US20120289414-A1,US11624086-B2,1.0
US6022743-A,EP2316919-A1,1.0
US6022743-A,EP2336299-A1,1.0
US6022743-A,EP2316918-A1,1.0
US6022743-A,US2010260847-A1,1.0
US6022743-A,EP2336300-A1,1.0
US6022743-A,US7468276-B2,1.0
US6022743-A,US8293223-B2,1.0
US6022743-A,US2003032179-A1,1.0
US6022743-A,US8435788-B2,1.0
US6022743-A,EP2314673-A1,1.0
US6022743-A,EP2336301-A1,1.0
US6022743-A,US7255879-B2,1.0
US20170276924-A1,US10996454-B2,1.0
US7625753-B2,US11767515-B2,1.0
US7625753-B2,US11053477-B2,1.0
US7625753-B2,US11066650-B2,1.0
US7625753-B2,US10174289-B2,1.0
US7625753-B2,EP3712254-A1,1.0
CA2879624-A1,CN112771151-A,1.0
WO2021113924-A1,CN114790446-B,1.0
US20060153816-A1,US2005019908-A1,1.0
US20060153816-A1,US7311904-B2,1.0
US20060153816-A1,US2008131966-A1,1.0
US20060153816-A1,US2002160510-A1,1.0
US20060153816-A1,US7468276-B2,1.0
US20060153816-A1,US8293223-B2,1.0
US20060153816-A1,US8435788-B2,1.0
US20110186165-A1,US11840683-B2,1.0
US6811977-B2,US10694739-B2,1.0
US6811977-B2,US9986733-B2,1.0
US6811977-B2,US11510407-B2,1.0
US20120135519-A1,US11767515-B2,1.0
US20120135519-A1,US11053477-B2,1.0
US20120135519-A1,US11066650-B2,1.0
US20120135519-A1,CN111565798-A,1.0
US20200277663-A1,US11434524-B2,1.0
US20200277663-A1,US11624086-B2,1.0
US20190291112-A1,US11561178-B2,1.0
US20130052331-A1,US11661574-B2,1.0
US20070292399-A1,US7468276-B2,1.0
US20070292399-A1,US8293223-B2,1.0
US20070292399-A1,US8435788-B2,1.0
WO2006023136-A3,RU2517046-C2,1.0
US20100267136-A1,US11773359-B2,1.0
US20100267136-A1,US10087422-B2,1.0
US20100267136-A1,US10472612-B2,1.0
US20100267136-A1,US10655098-B2,1.0
US20100267136-A1,US10954482-B2,1.0
CN114480287-A,CN115322948-B,1.0
WO2018068034-A1,US11661574-B2,1.0
US4673650-A,US11773359-B2,1.0
US4673650-A,US10472612-B2,1.0
US4673650-A,US10655098-B2,1.0
US4673650-A,US10954482-B2,1.0
US20020055100-A1,US11434524-B2,1.0
US20020055100-A1,US11624086-B2,1.0
US20200199537-A1,US11767515-B2,1.0
CN101420964-A,US11725184-B2,1.0
CN101420964-A,US11591572-B2,1.0
CN101420964-A,CN109136163-A,1.0
WO1992007615-A1,US11767515-B2,1.0
WO1992007615-A1,US11053477-B2,1.0
WO1992007615-A1,US11066650-B2,1.0
WO1992007615-A1,EP3856204-A4,1.0
US5686301-A,US7144727-B2,1.0
US5686301-A,US7390653-B2,1.0
US11198850-B2,US2021095260-A1,1.0
US20090253581-A1,US11434524-B2,1.0
US20090253581-A1,US11624086-B2,1.0
US9290809-B2,US11434524-B2,1.0
US9290809-B2,US11624086-B2,1.0
WO2020072977-A1,CN113283352-B,1.0
WO2002059364-A1,US11434524-B2,1.0
WO2002059364-A1,US11624086-B2,1.0
US20130309677-A1,US10087422-B2,1.0
WO2012104437-A1,CN106536707-B,1.0
WO2012104437-A1,CN106536707-A,1.0
EP1347046-A1,US10947510-B2,1.0
EP1347046-A1,US9765301-B2,1.0
EP1347046-A1,US11034935-B2,1.0
WO2019140334-A1,US11624086-B2,1.0
US20040196524-A1,US11767514-B2,1.0
US20040196524-A1,US10513691-B2,1.0
US20040196524-A1,US11085018-B2,1.0
US20030113713-A1,US11624086-B2,1.0
US20150297794-A1,WO2022076784-A1,1.0
US20160258931-A1,US2023010963-A1,1.0
WO1996040094-A1,US10041046-B2,1.0
WO1996040094-A1,US10954490-B2,1.0
WO1996040094-A1,US10041047-B2,1.0
US20210033628-A1,US11473061-B2,1.0
CN104974982-A,CN112961822-B,1.0
US5691203-A,US11530385-B2,1.0
CN114494217-A,CN116012838-B,1.0
US7074552-B1,CN110656086-B,1.0
US7074552-B1,US10369254-B2,1.0
CN114746543-A,CN115927164-B,1.0
EP671389-A1,EP3884935-A1,1.0
EP671389-A1,EP3884935-B1,1.0
US20210187896-A1,US11767514-B2,1.0
US3630849-A,US11661574-B2,1.0
US8647861-B2,US11473061-B2,1.0
US8647861-B2,EP3223831-B1,1.0
US8647861-B2,US11083754-B2,1.0
US8647861-B2,US10472612-B2,1.0
US8647861-B2,US10655098-B2,1.0
US20150151297-A1,US11767515-B2,1.0
US20150151297-A1,US11053477-B2,1.0
US20150151297-A1,US11066650-B2,1.0
US7993851-B2,US11229910-B2,1.0
WO2003054152-A2,US10947510-B2,1.0
WO2003054152-A2,US9765301-B2,1.0
WO2003054152-A2,US11034935-B2,1.0
US20120046178-A1,US11434524-B2,1.0
US20120046178-A1,US11624086-B2,1.0
DE2451417-A,EP3884935-A1,1.0
DE2451417-A,EP3884935-B1,1.0
GB2147100-A,US11661574-B2,1.0
WO2018106628-A1,US11767515-B2,1.0
WO2018106628-A1,US11053477-B2,1.0
WO2018106628-A1,US11066650-B2,1.0
WO2018106628-A1,EP4051782-A4,1.0
WO2017066454-A2,US10694739-B2,1.0
WO2017066454-A2,EP3609906-A4,1.0
US20110143433-A1,WO2018197544-A1,1.0
WO2014145625-A1,US11760977-B2,1.0
WO2014145625-A1,US11685901-B2,1.0
WO2005105992-A1,US7311904-B2,1.0
WO2005105992-A1,US7468276-B2,1.0
WO2005105992-A1,US8293223-B2,1.0
WO2005105992-A1,US8435788-B2,1.0
US20210023039-A1,US11473061-B2,1.0
US20200370095-A1,US11434524-B2,1.0
US20200370095-A1,US11624086-B2,1.0
EP247725-A,EP3884935-A1,1.0
EP247725-A,EP3884935-B1,1.0
WO2001015755-A2,US11760977-B2,1.0
WO2001015755-A2,US11685901-B2,1.0
US20190193330-A1,US11767514-B2,1.0
WO2019183597-A1,US11473061-B2,1.0
EP2896684-A1,US11661574-B2,1.0
US20050191698-A1,US11434524-B2,1.0
US20050191698-A1,US11624086-B2,1.0
CN102725409-A,CN111433351-A,1.0
US7745209-B2,US11773359-B2,1.0
US7745209-B2,US10472612-B2,1.0
US7745209-B2,US11661574-B2,1.0
US7745209-B2,US10655098-B2,1.0
US7745209-B2,US10954482-B2,1.0
US20060154367-A1,US2005019908-A1,1.0
US20060154367-A1,US7311904-B2,1.0
US20060154367-A1,US2002160510-A1,1.0
US20060154367-A1,US7468276-B2,1.0
US20060154367-A1,US8293223-B2,1.0
US20060154367-A1,US8435788-B2,1.0
US20070038298-A1,US2010260847-A1,1.0
US20070038298-A1,US8293223-B2,1.0
US20070038298-A1,US8435788-B2,1.0
WO2018081575-A1,CN113943755-B,1.0
DD266710-A,WO2022013300-A1,1.0
WO2014144871-A1,US10694739-B2,1.0
WO2014144871-A1,US9986733-B2,1.0
WO2014144871-A1,US11510407-B2,1.0
EP553174-A1,EP3884935-A1,1.0
EP553174-A1,EP3884935-B1,1.0
US8580275-B2,US10694739-B2,1.0
US8580275-B2,US9986733-B2,1.0
US8580275-B2,US11510407-B2,1.0
US20170306351-A1,US2021095260-A1,1.0
CN110408595-A,CN116590235-B,1.0
US20090036323-A1,US11434524-B2,1.0
US20090036323-A1,US11624086-B2,1.0
US20200233197-A1,US11841491-B2,1.0
US7153682-B2,US10694739-B2,1.0
US7153682-B2,US9986733-B2,1.0
US7153682-B2,US11510407-B2,1.0
US6998265-B2,US11773359-B2,1.0
US6998265-B2,US10472612-B2,1.0
US6998265-B2,US10655098-B2,1.0
US6998265-B2,US10954482-B2,1.0
CN109337858-A,CN113388569-B,1.0
CN109337858-A,CN112111444-B,1.0
JP2014023519-A,CN111565798-A,1.0
US20150377861-A1,US11629319-B2,1.0
US20150377861-A1,CN109804057-A,1.0
US20150377861-A1,US11047847-B2,1.0
WO2021102003-A1,US11624086-B2,1.0
US20070269489-A1,US11559607-B2,1.0
TW201834690-A,CN111849860-B,1.0
US4669812-A,US11767514-B2,1.0
US4669812-A,US10513691-B2,1.0
US4669812-A,US11085018-B2,1.0
US20150132847-A1,EP3356517-A4,1.0
DE2431918-A,US11773359-B2,1.0
DE2431918-A,US10954482-B2,1.0
US5665562-A,US11661574-B2,1.0
US20070134210-A1,US7468276-B2,1.0
US20070134210-A1,US8293223-B2,1.0
US20070134210-A1,US8435788-B2,1.0
US20200284730-A1,US2023010963-A1,1.0
US2136403-A,WO2004039949-A3,1.0
US10472669-B2,US11434524-B2,1.0
US10472669-B2,US11624086-B2,1.0
US20210189475-A1,US11434524-B2,1.0
US20210189475-A1,US11624086-B2,1.0
JP2011509686-A,US11661574-B2,1.0
US4347935-A,US9771562-B2,1.0
CN110042077-A,CN115558633-B,1.0
US20120148553-A1,US8435788-B2,1.0
US20130136722-A1,US11679148-B2,1.0
US20130136722-A1,CN112481214-B,1.0
AU2017319168-B2,US11473061-B2,1.0
WO2016123474-A1,WO2018091677-A1,1.0
WO2016123474-A1,CN110249044-A,1.0
WO2017096158-A1,US11434524-B2,1.0
WO2017096158-A1,US11624086-B2,1.0
US20050272148-A1,US2005019908-A1,1.0
US20050272148-A1,US7468276-B2,1.0
US20050272148-A1,US8293223-B2,1.0
US20050272148-A1,US8435788-B2,1.0
US10350147-B2,US11767515-B2,1.0
US10350147-B2,US11053477-B2,1.0
US10350147-B2,US11066650-B2,1.0
WO2014016379-A1,US11261414-B2,1.0
WO2020123305-A2,US11434524-B2,1.0
WO2020123305-A2,US11624086-B2,1.0
WO2020056158-A1,US11767515-B2,1.0
WO2011019957-A1,US10041046-B2,1.0
WO2011019957-A1,US10954490-B2,1.0
WO2011019957-A1,US10041047-B2,1.0
US20040106110-A1,US11434524-B2,1.0
US20040106110-A1,US11624086-B2,1.0
US20040259921-A1,EP3884935-A1,1.0
US20040259921-A1,EP3884935-B1,1.0
US20190017106-A1,US2023143569-A1,1.0
US20190017106-A1,US11434524-B2,1.0
US20190017106-A1,US2023159995-A1,1.0
WO1995035282-A1,EP3884935-A1,1.0
WO1995035282-A1,EP3884935-B1,1.0
US6022848-A,US7468276-B2,1.0
US6022848-A,US8293223-B2,1.0
US6022848-A,US2003032179-A1,1.0
US6022848-A,US7255879-B2,1.0
US9898577-B2,US11434524-B2,1.0
US9898577-B2,US11624086-B2,1.0
US20180166743-A1,US11661574-B2,1.0
US20130280807-A1,US11214768-B2,1.0
US5648245-A,US11434524-B2,1.0
US5648245-A,US11624086-B2,1.0
US20190065905-A1,US11561178-B2,1.0
CN101037669-A,WO2022253026-A1,1.0
CN101037669-A,CN110268056-A,1.0
CN101037669-A,CN113337459-B,1.0
JP2016099995-A,EP3690022-A1,1.0
JP2016099995-A,EP3690021-A1,1.0
WO2003037042-A1,US11773359-B2,1.0
WO2003037042-A1,US10954482-B2,1.0
US20060121040-A1,CN114702591-B,1.0
US9833496-B2,US10947510-B2,1.0
US9833496-B2,US11035852-B2,1.0
US9833496-B2,US10006904-B2,1.0
US9833496-B2,US11034935-B2,1.0
US20200224244-A1,US11434524-B2,1.0
US20200224244-A1,US11624086-B2,1.0
CN106178110-A,CN111197024-B,1.0
EP406958-A,EP3884935-A1,1.0
EP406958-A,EP3884935-B1,1.0
US20190375860-A1,US11629329-B2,1.0
CN111803519-A,CN114732913-B,1.0
CN103814125-A,US11661574-B2,1.0
EP1535994-A1,US7311904-B2,1.0
US20140065609-A1,US11624086-B2,1.0
CA2984541-A1,CN108779437-A,1.0
US16530505-A,EP3712254-A1,1.0
DE3720844-A,WO2023110319-A1,1.0
US20100216110-A1,US10694739-B2,1.0
US20100216110-A1,US9986733-B2,1.0
US20100216110-A1,US11510407-B2,1.0
US20150344942-A1,US11434524-B2,1.0
US20180187191-A1,US11725184-B2,1.0
US20180187191-A1,US11591572-B2,1.0
CN103396982-A,CN113388569-B,1.0
CN111979183-A,CN113122607-B,1.0
US20210247316-A1,US11434524-B2,1.0
US20210247316-A1,US11624086-B2,1.0
US20170015964-A1,US11738340-B2,1.0
US20170015964-A1,US2021101146-A1,1.0
WO2015158777-A1,EP3649230-B1,1.0
US20130337565-A1,CN111315485-B,1.0
US20120196275-A1,US11767515-B2,1.0
US20120196275-A1,US11053477-B2,1.0
US20120196275-A1,US11066650-B2,1.0
WO2019014621-A1,US11661574-B2,1.0
US5925545-A,US11434524-B2,1.0
US5925545-A,US11624086-B2,1.0
US20050037491-A1,US2005019908-A1,1.0
US20050037491-A1,US7311904-B2,1.0
US20050037491-A1,US2008131966-A1,1.0
US20050037491-A1,US2010260847-A1,1.0
US20050037491-A1,US2002160510-A1,1.0
US20050037491-A1,US7468276-B2,1.0
US20050037491-A1,US8293223-B2,1.0
US20050037491-A1,US8435788-B2,1.0
US6309824-B1,US11434524-B2,1.0
US6309824-B1,US11624086-B2,1.0
JP2007537759-A,JP5774477-B2,1.0
US5385901-A,US2010260847-A1,1.0
US5385901-A,US8293223-B2,1.0
US5385901-A,US8435788-B2,1.0
US20030232355-A1,US10694739-B2,1.0
US20030232355-A1,US9986733-B2,1.0
US20030232355-A1,US11510407-B2,1.0
US20030171537-A1,US10694739-B2,1.0
US20030171537-A1,US9986733-B2,1.0
US20030171537-A1,US11510407-B2,1.0
WO2016168825-A1,US11434524-B2,1.0
WO2016168825-A1,US11624086-B2,1.0
CN114480289-A,CN116590235-B,1.0
CN110621695-A,CN111471643-B,1.0
CN101855554-A,US11767515-B2,1.0
KR2014125662-A,US11661574-B2,1.0
US20150284668-A1,US11692160-B2,1.0
JP2011528226-A,US11661574-B2,1.0
WO2010118857-A2,US10472612-B2,1.0
WO2010118857-A2,US10655098-B2,1.0
US20120101268-A1,US11732226-B2,1.0
US20120245042-A1,US2021002602-A1,1.0
US20060153818-A1,US2005019908-A1,1.0
US20060153818-A1,US7311904-B2,1.0
US20060153818-A1,US2002160510-A1,1.0
US20060153818-A1,US7468276-B2,1.0
US20060153818-A1,US8293223-B2,1.0
US20060153818-A1,US8435788-B2,1.0
US20210230681-A1,US11434524-B2,1.0
US20210230681-A1,US11624086-B2,1.0
US8741606-B2,US11434524-B2,1.0
US8741606-B2,US11624086-B2,1.0
US6992064-B2,US10694739-B2,1.0
US6992064-B2,US9986733-B2,1.0
US6992064-B2,US11510407-B2,1.0
US5677139-A,US8435788-B2,1.0
US6767706-B2,US11229910-B2,1.0
WO2019185017-A1,CN112680398-B,1.0
US20110145179-A1,CN114585729-A,1.0
WO2021087145-A1,CN113493768-B,1.0
WO2015130919-A1,US11767515-B2,1.0
WO2015130919-A1,US11053477-B2,1.0
WO2015130919-A1,US11066650-B2,1.0
WO2015130919-A1,US10174289-B2,1.0
CN103234774-A,CN111925988-B,1.0
US8758323-B2,US11767515-B2,1.0
US8758323-B2,US11053477-B2,1.0
US8758323-B2,US11066650-B2,1.0
US8758323-B2,US10174289-B2,1.0
WO2005050200-A2,US11047847-B2,1.0
US20130122580-A1,US11661574-B2,1.0
WO2012143407-A1,US11401501-B2,1.0
WO2013071282-A1,US11473061-B2,1.0
US20070122903-A1,US10947510-B2,1.0
US20070122903-A1,US11725184-B2,1.0
US20070122903-A1,US9765301-B2,1.0
US20070122903-A1,US2014256037-A1,1.0
US20070122903-A1,US11591572-B2,1.0
US20070122903-A1,US10597633-B2,1.0
US20070122903-A1,US11034935-B2,1.0
US20220154255-A1,US11434524-B2,1.0
US20220154255-A1,US11624086-B2,1.0
US6270533-B1,US10694739-B2,1.0
US6270533-B1,US9986733-B2,1.0
US6270533-B1,US11510407-B2,1.0
US20070020640-A1,US11434524-B2,1.0
US20070020640-A1,US11624086-B2,1.0
WO2014082948-A2,US10694739-B2,1.0
WO2014082948-A2,US9986733-B2,1.0
WO2014082948-A2,US11510407-B2,1.0
US3946780-A,WO2004039949-A3,1.0
US3946780-A,WO2004039949-A2,1.0
US20060182724-A1,US10947510-B2,1.0
US20060182724-A1,US11034935-B2,1.0
US6027889-A,US11434524-B2,1.0
US6027889-A,US11624086-B2,1.0
US20210172007-A1,US11434524-B2,1.0
US20210172007-A1,US11624086-B2,1.0
US9616039-B2,US11767515-B2,1.0
US9616039-B2,US11053477-B2,1.0
US9616039-B2,US11066650-B2,1.0
US9616039-B2,US10174289-B2,1.0
US20140248621-A1,US11473061-B2,1.0
US20140248621-A1,US11229910-B2,1.0
US20160002595-A1,US11725184-B2,1.0
US20160002595-A1,CN110268056-A,1.0
US20160002595-A1,US11591572-B2,1.0
US20220251054-A1,US2021095260-A1,1.0
CN111455056-A,CN111876386-B,1.0
US20070166816-A1,US10472612-B2,1.0
US20070166816-A1,US10655098-B2,1.0
EP3296018-A1,US11661574-B2,1.0
US8071135-B2,US8293223-B2,1.0
US8071135-B2,US8435788-B2,1.0
WO2003042405-A3,EP2316919-B1,1.0
WO2003042405-A3,EP2336301-B1,1.0
WO2003042405-A3,EP2338983-B1,1.0
WO2003042405-A3,EP2316918-B1,1.0
WO2003042405-A3,US8293223-B2,1.0
WO2003042405-A3,EP2314673-B1,1.0
WO2003042405-A3,EP1362095-B1,1.0
WO2003042405-A3,US10369254-B2,1.0
WO2003042405-A3,EP2336300-B1,1.0
US20140028663-A1,US11767514-B2,1.0
US20140028663-A1,US10513691-B2,1.0
US20140028663-A1,US11085018-B2,1.0
EP1304370-A1,DE102004017476-A1,1.0
EP1304370-A1,DE102004017476-B4,1.0
EP1304370-A1,US8298822-B2,1.0
US8470589-B2,US11773359-B2,1.0
US8470589-B2,US10472612-B2,1.0
US8470589-B2,US11661574-B2,1.0
US8470589-B2,US10655098-B2,1.0
US8470589-B2,US10954482-B2,1.0
US5399346-A,US11760977-B2,1.0
US5399346-A,US11685901-B2,1.0
US5399346-A,EP3313863-B1,1.0
WO1994006423-A1,EP3884935-A1,1.0
WO1994006423-A1,EP3884935-B1,1.0
WO2015185714-A1,US11767515-B2,1.0
WO2015185714-A1,US11053477-B2,1.0
WO2015185714-A1,US11066650-B2,1.0
WO2015185714-A1,CN110382012-A,1.0
WO2015185714-A1,US10174289-B2,1.0
WO2019035618-A1,CN112080472-B,1.0
US8460865-B2,US11434524-B2,1.0
US8460865-B2,US11624086-B2,1.0
US5010065-A,EP3884935-A1,1.0
US5010065-A,EP3884935-B1,1.0
US5496697-A,US11773359-B2,1.0
US5496697-A,US10472612-B2,1.0
US5496697-A,US10655098-B2,1.0
US5496697-A,US10954482-B2,1.0
WO2017024044-A1,US11229910-B2,1.0
US20110143429-A1,EP3684915-A4,1.0
US9844780-B2,US11261414-B2,1.0
US5183053-A,US11624086-B2,1.0
US20120004168-A1,US10694739-B2,1.0
US20120004168-A1,US9986733-B2,1.0
US20120004168-A1,US11510407-B2,1.0
US4495288-A,US5605835-A,1.0
US4495288-A,US5981211-A,1.0
US10095832-B2,US11434524-B2,1.0
US10095832-B2,US11624086-B2,1.0
US20120121550-A1,US2010260847-A1,1.0
US20120121550-A1,US8435788-B2,1.0
WO2005010145-A3,US11434524-B2,1.0
WO2005010145-A3,US11624086-B2,1.0
US5319436-A,US11661574-B2,1.0
US3313290-A,US11773359-B2,1.0
US3313290-A,US10472612-B2,1.0
US3313290-A,US10655098-B2,1.0
US3313290-A,US10954482-B2,1.0
US20120116568-A1,EP4130242-A1,1.0
US20040006030-A1,US10041046-B2,1.0
US20040006030-A1,US10954490-B2,1.0
US20040006030-A1,US10041047-B2,1.0
US6169073-B1,US10694739-B2,1.0
US6169073-B1,US9986733-B2,1.0
US6169073-B1,US11510407-B2,1.0
EP1820846-A1,US11773359-B2,1.0
EP1820846-A1,US10954482-B2,1.0
US6730516-B2,US11773359-B2,1.0
US6730516-B2,US10472612-B2,1.0
US6730516-B2,US10655098-B2,1.0
US6730516-B2,US10954482-B2,1.0
US20080032401-A1,US2010260847-A1,1.0
US20080032401-A1,US7468276-B2,1.0
US20080032401-A1,US8293223-B2,1.0
US20080032401-A1,US8435788-B2,1.0
US20200063195-A1,US11434524-B2,1.0
US20200063195-A1,US11624086-B2,1.0
US20100047214-A1,US2010260847-A1,1.0
US20100047214-A1,US8293223-B2,1.0
US20100047214-A1,US8435788-B2,1.0
US20100041150-A1,US11767515-B2,1.0
US20100041150-A1,US11053477-B2,1.0
US20100041150-A1,US11066650-B2,1.0
WO2014066649-A1,US10947510-B2,1.0
WO2014066649-A1,EP4043553-A4,1.0
WO2014066649-A1,US11725184-B2,1.0
WO2014066649-A1,CN113660962-A,1.0
WO2014066649-A1,EP3950937-A1,1.0
WO2014066649-A1,US11591572-B2,1.0
WO2014066649-A1,US10597633-B2,1.0
WO2014066649-A1,US2017275592-A1,1.0
WO2014066649-A1,US2017342385-A1,1.0
WO2014066649-A1,US11034935-B2,1.0
WO2014066649-A1,EP3224351-B1,1.0
US20060050340-A1,US11767514-B2,1.0
US20060050340-A1,US10513691-B2,1.0
US20060050340-A1,US11085018-B2,1.0
US8268152-B2,US11773359-B2,1.0
US8268152-B2,US10472612-B2,1.0
US8268152-B2,US10655098-B2,1.0
US8268152-B2,US10954482-B2,1.0
US20220010367-A1,US11434524-B2,1.0
US20220010367-A1,US11624086-B2,1.0
CN113151152-A,CN114606192-B,1.0
CN105324136-A,CN111201047-B,1.0
CN105324136-A,CN111201047-A,1.0
US4474802-A,EP3884935-A1,1.0
US4474802-A,EP3884935-B1,1.0
US20190367868-A1,US2020239841-A1,1.0
US20170035661-A1,US11767515-B2,1.0
US20170035661-A1,US11053477-B2,1.0
US20170035661-A1,US11066650-B2,1.0
US20170035661-A1,US10174289-B2,1.0
US20110250182-A1,US8293223-B2,1.0
US20110250182-A1,US8435788-B2,1.0
WO2020123316-A2,US11434524-B2,1.0
WO2020123316-A2,US11624086-B2,1.0
US5763197-A,US7468276-B2,1.0
US5763197-A,US8293223-B2,1.0
US5763197-A,US2003032179-A1,1.0
US5763197-A,US7255879-B2,1.0
WO2017124101-A2,US11434524-B2,1.0
WO2017124101-A2,US11624086-B2,1.0
US6022733-A,WO2004039949-A3,1.0
US6022733-A,US7144727-B2,1.0
US6022733-A,US7390653-B2,1.0
US6022733-A,WO2004039949-A2,1.0
US6022733-A,WO2004050864-A1,1.0
WO2019213294-A1,US11434524-B2,1.0
WO2019213294-A1,US11624086-B2,1.0
WO2009012428-A2,US10947510-B2,1.0
WO2009012428-A2,US9765301-B2,1.0
WO2009012428-A2,US11034935-B2,1.0
WO2022140028-A1,US11624086-B2,1.0
US6588901-B1,US2015093777-A1,1.0
US20050179746-A1,US11624086-B2,1.0
EP2599860-A1,US11679148-B2,1.0
US20170136692-A1,US11767514-B2,1.0
US20170136692-A1,US10513691-B2,1.0
US20170136692-A1,US11085018-B2,1.0
WO2018191411-A1,US11608414-B2,1.0
WO2011014674-A2,US11773359-B2,1.0
WO2011014674-A2,US10954482-B2,1.0
WO2011014674-A2,EP3768822-A4,1.0
US20110128555-A1,US11767514-B2,1.0
US20110128555-A1,US10513691-B2,1.0
US20110128555-A1,US11085018-B2,1.0
US6111121-A,EP3030252-B1,1.0
US6111121-A,EP3884935-A1,1.0
US6111121-A,EP3884935-B1,1.0
US6165782-A,US10947510-B2,1.0
US6165782-A,US9765301-B2,1.0
US6165782-A,EP3564361-A1,1.0
US6165782-A,EP2598633-B1,1.0
US6165782-A,US11034935-B2,1.0
US20030162216-A1,US11434524-B2,1.0
US20030162216-A1,US11624086-B2,1.0
US20060173014-A1,EP3702443-A1,1.0
US20060173014-A1,EP3702443-B1,1.0
US20060173014-A1,EP2970890-B1,1.0
US20010018536-A1,US10694739-B2,1.0
US20010018536-A1,US9986733-B2,1.0
US20010018536-A1,US11510407-B2,1.0
US7297518-B2,US11434524-B2,1.0
US7297518-B2,US11624086-B2,1.0
WO2000066036-A2,US9506024-B2,1.0
JP2006174837-A,US11001811-B2,1.0
JP2011041472-A,US2021301251-A1,1.0
US8460546-B2,US11773359-B2,1.0
US8460546-B2,US10472612-B2,1.0
US8460546-B2,US10655098-B2,1.0
US8460546-B2,US10954482-B2,1.0
US6432360-B1,US11434524-B2,1.0
US6432360-B1,US11624086-B2,1.0
US20090012627-A1,WO2012003450-A3,1.0
US20090012627-A1,US9944896-B2,1.0
US20090012627-A1,US8802081-B2,1.0
US20090012627-A1,US10640747-B2,1.0
US20090012627-A1,US10246678-B2,1.0
US20040242469-A1,CN111819442-A,1.0
US20190233880-A1,US11624086-B2,1.0
US20110171712-A1,WO2018050862-A1,1.0
US20110171712-A1,WO2018091677-A1,1.0
US20110171712-A1,EP3515600-B1,1.0
US20050054871-A1,US10694739-B2,1.0
US20050054871-A1,US9986733-B2,1.0
US20050054871-A1,US11510407-B2,1.0
US10934523-B2,US2020308550-A1,1.0
US7740861-B2,US10694739-B2,1.0
US7740861-B2,US9986733-B2,1.0
US7740861-B2,US11510407-B2,1.0
CN111789099-A,US11510407-B2,1.0
US20030030896-A1,US10996454-B2,1.0
WO2057913-A,EP3223831-B1,1.0
US20090048175-A1,CN114404588-A,1.0
US20090048175-A1,US11813304-B2,1.0
US6059968-A,US7468276-B2,1.0
US6059968-A,US8293223-B2,1.0
US6059968-A,US7255879-B2,1.0
US20210010068-A1,US11434524-B2,1.0
US20210010068-A1,US11624086-B2,1.0
US20130304233-A1,US11767514-B2,1.0
US20130304233-A1,US10513691-B2,1.0
US20130304233-A1,US11085018-B2,1.0
EP116948-A,EP3884935-A1,1.0
EP116948-A,EP3884935-B1,1.0
DE19935643-A1,US10731119-B2,1.0
US20140273210-A1,US11767515-B2,1.0
US20140273210-A1,US11053477-B2,1.0
US20140273210-A1,US11066650-B2,1.0
US20140273210-A1,US10174289-B2,1.0
US7045519-B2,US10900022-B2,1.0
US6277633-B1,US10947510-B2,1.0
US6277633-B1,US9765301-B2,1.0
US6277633-B1,EP3564361-A1,1.0
US6277633-B1,EP2598633-B1,1.0
US6277633-B1,US11034935-B2,1.0
US20100216181-A1,US11834681-B2,1.0
US20100216181-A1,US11760978-B2,1.0
US20100216181-A1,US11407980-B2,1.0
WO2008046649-A1,US10947510-B2,1.0
WO2008046649-A1,US11725184-B2,1.0
WO2008046649-A1,US9765301-B2,1.0
