node,networkEfficiency_before,Connectivity_before,ClusteringCoefficient_before,networkEfficiency_after,Connectivity_after,ClusteringCoefficient_after
CN115466727-A,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.17578586523795758,0.7373784159333024,0.23681625919817118
CN116286655-A,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.17578586523795758,0.7373784159333024,0.23681625919817118
US20230029554-A1,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.17578586523795758,0.7373784159333024,0.23681625919817118
WO2021216846-A9,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.17577616498994209,0.7373784159333024,0.23681625919817118
US4946778-A,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.17483726347255296,0.7373784159333024,0.23681625919817118
WO2022013300-A1,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.17487898344633193,0.7373784159333024,0.23681625919817118
US6080560-A,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.17577616498994209,0.7373784159333024,0.23681625919817118
WO2008022759-A2,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.17577616498994209,0.7373784159333024,0.23681625919817118
US20130085079-A1,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.17578634858588532,0.7373784159333024,0.23681625919817118
US9688962-B2,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.17578634858588532,0.7373784159333024,0.23681625919817118
WO2006097707-A2,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.17578634858588532,0.7373784159333024,0.23681625919817118
WO2021100047-A1,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.17578634858588532,0.7373784159333024,0.23681625919817118
CN110408595-A,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.1757873632897787,0.7373784159333024,0.23681625919817118
CN111876383-A,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.1757873632897787,0.7373784159333024,0.23681625919817118
CN113755426-A,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.1757873632897787,0.7373784159333024,0.23681625919817118
CN114181903-A,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.1757873632897787,0.7373784159333024,0.23681625919817118
CN114292804-A,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.1757873632897787,0.7373784159333024,0.23681625919817118
CN114480289-A,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.1757873632897787,0.7373784159333024,0.23681625919817118
CN114958753-A,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.1757873632897787,0.7373784159333024,0.23681625919817118
CN115449504-A,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.1757873632897787,0.7373784159333024,0.23681625919817118
US20050106725-A1,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.1757873632897787,0.7373784159333024,0.23681625919817118
US20210355450-A1,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.17578454327239723,0.7373784159333024,0.23681625919817118
CN114790446-B,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.17565942967450265,0.7373784159333024,0.23681625919817118
WO2023060764-A1,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.1757873632897787,0.7373784159333024,0.23681625919817118
WO2022008757-A1,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.17577623228720815,0.7373784159333024,0.23681625919817118
US8058065-B2,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.17573341140359056,0.7373784159333024,0.23681625919817118
US2022259566-A1,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.17578335115707097,0.7373784159333024,0.23681625919817118
DE3720844-A,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.17577396199298254,0.7373784159333024,0.23681625919817118
DE102008018170-A1,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.17577396199298254,0.7373784159333024,0.23681625919817118
DE102016222072-A1,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.17577396199298254,0.7373784159333024,0.23681625919817118
DE102016222075-A1,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.17577396199298254,0.7373784159333024,0.23681625919817118
DE69634490-T2,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.17577396199298254,0.7373784159333024,0.23681625919817118
EP3880796-A1,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.17577396199298254,0.7373784159333024,0.23681625919817118
US20120273357-A1,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.17577396199298254,0.7373784159333024,0.23681625919817118
US20160272934-A1,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.17577396199298254,0.7373784159333024,0.23681625919817118
WO2014179196-A1,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.1757427137677929,0.7373784159333024,0.23681625919817118
WO2021224328-A1,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.17577396199298254,0.7373784159333024,0.23681625919817118
CN110885779-A,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.17577275034705525,0.7373784159333024,0.23681625919817118
CA2818514-A1,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.1757849931814108,0.7373784159333024,0.23681625919817118
CN116012838-B,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.17508200586742179,0.7373784159333024,0.23681625919817118
CN109871735-A,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.1757849931814108,0.7373784159333024,0.23681625919817118
CN112102323-A,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.1757849931814108,0.7373784159333024,0.23681625919817118
CN113151149-A,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.1757849931814108,0.7373784159333024,0.23681625919817118
CN113283352-A,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.1757849931814108,0.7373784159333024,0.23681625919817118
CN113283353-A,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.1757849931814108,0.7373784159333024,0.23681625919817118
CN113688939-A,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.1757849931814108,0.7373784159333024,0.23681625919817118
CN113920108-A,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.1757849931814108,0.7373784159333024,0.23681625919817118
CN114332855-A,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.1757849931814108,0.7373784159333024,0.23681625919817118
CN114463290-A,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.1757849931814108,0.7373784159333024,0.23681625919817118
CN114494217-A,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.1757849931814108,0.7373784159333024,0.23681625919817118
CN114926562-A,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.1757849931814108,0.7373784159333024,0.23681625919817118
CN115063360-A,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.1757849931814108,0.7373784159333024,0.23681625919817118
CN115358973-A,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.1757849931814108,0.7373784159333024,0.23681625919817118
CN115485714-A,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.1757849931814108,0.7373784159333024,0.23681625919817118
EP4060552-A1,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.1757849931814108,0.7373784159333024,0.23681625919817118
US20210172931-A1,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.17502994095779847,0.7373784159333024,0.23681625919817118
US20210325308-A1,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.1757849931814108,0.7373784159333024,0.23681625919817118
CN114746543-A,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.17578515956855661,0.7373784159333024,0.23681625919817118
US20210079358-A1,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.17578515956855661,0.7373784159333024,0.23681625919817118
US20220284832-A1,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.17578515956855661,0.7373784159333024,0.23681625919817118
US20160258931-A1,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.17577836301566688,0.7373784159333024,0.23681625919817118
US20180009901-A1,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.17577836301566688,0.7373784159333024,0.23681625919817118
US20180085750-A1,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.17577836301566688,0.7373784159333024,0.23681625919817118
US20180179481-A1,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.17577836301566688,0.7373784159333024,0.23681625919817118
US20190324028-A1,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.17577836301566688,0.7373784159333024,0.23681625919817118
US20200284730-A1,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.17577836301566688,0.7373784159333024,0.23681625919817118
US20200392440-A1,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.17577836301566688,0.7373784159333024,0.23681625919817118
US20210092555-A1,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.17577836301566688,0.7373784159333024,0.23681625919817118
US10983116-B2,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.17577836301566688,0.7373784159333024,0.23681625919817118
CN108486035-A,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.17578852200833514,0.7373784159333024,0.23681625919817118
CN115558633-B,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.17559525841369658,0.7373784159333024,0.23681625919817118
CN110004111-A,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.17554578940831064,0.7373784159333024,0.23681625919817118
CN110042077-A,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.17578852200833514,0.7373784159333024,0.23681625919817118
CN114181883-A,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.17578852200833514,0.7373784159333024,0.23681625919817118
CN114214267-A,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.17578852200833514,0.7373784159333024,0.23681625919817118
CN114457007-A,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.17578852200833514,0.7373784159333024,0.23681625919817118
US20130142708-A1,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.1757757873045407,0.7373784159333024,0.23681625919817118
US20160243738-A1,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.1757757873045407,0.7373784159333024,0.23681625919817118
WO2009061392-A1,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.1757757873045407,0.7373784159333024,0.23681625919817118
WO2017003546-A2,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.1757757873045407,0.7373784159333024,0.23681625919817118
WO2019166644-A1,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.1757757873045407,0.7373784159333024,0.23681625919817118
CN106967672-A,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.17548876954264642,0.7373784159333024,0.23681625919817118
CN115418386-B,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.17577394679619676,0.7373784159333024,0.23681625919817118
CN114891720-B,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.17573919430305673,0.7373784159333024,0.23681625919817118
CN114478706-B,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.17569554594287456,0.7373784159333024,0.23681625919817118
CN114292816-B,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.17577956229075387,0.7373784159333024,0.23681625919817118
CN114075538-B,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.17577956229075387,0.7373784159333024,0.23681625919817118
CN113943755-B,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.1756609371163506,0.7373784159333024,0.23681625919817118
CN112852714-B,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.17577956229075387,0.7373784159333024,0.23681625919817118
CN110592022-B,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.1757336766537745,0.7373784159333024,0.23681625919817118
CN109943520-A,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.17563299782533284,0.7373784159333024,0.23681625919817118
CN114502722-A,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.1753533316741559,0.7373784159333024,0.2368207145418225
CN111004770-B,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.17568018486595768,0.7373784159333024,0.23681625919817118
CN109072157-A,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.17578212281954111,0.7373784159333024,0.23681625919817118
CN110656086-A,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.17562724059351134,0.7373784159333024,0.23681625919817118
CN113287599-B,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.1756851535532317,0.7373784159333024,0.23681625919817118
CN112680355-B,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.1757178197011925,0.7373784159333024,0.23681625919817118
CN112608895-A,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.17578212281954111,0.7373784159333024,0.23681625919817118
CN114480250-A,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.17578212281954111,0.7373784159333024,0.23681625919817118
CN114480287-A,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.17578212281954111,0.7373784159333024,0.23681625919817118
CN114540276-A,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.17578212281954111,0.7373784159333024,0.23681625919817118
CN114574443-A,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.17578212281954111,0.7373784159333024,0.23681625919817118
CN115322904-B,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.1757746152594272,0.7373784159333024,0.23681625919817118
CN114606178-B,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.1755465201131149,0.7373784159333024,0.23681625919817118
CN113631034-A,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.1755110530956587,0.7373784159333024,0.23681625919817118
CN111019903-A,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.1757733798141461,0.7373784159333024,0.23681625919817118
CN111040996-A,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.17578687985669325,0.7373784159333024,0.23681625919817118
CN111197030-A,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.17563992770862588,0.7373784159333024,0.23681625919817118
CN113265441-B,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.17578214195701194,0.7373784159333024,0.23681625919817118
CN111607495-B,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.175685465690958,0.7373784159333024,0.23681625919817118
CN112080472-A,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.17577205072249946,0.7373784159333024,0.23681625919817118
CN112430568-A,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.17578687985669325,0.7373784159333024,0.23681625919817118
CN101407788-A,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.17579106399072786,0.7373784159333024,0.23681625919817118
CN115287268-B,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.17557630146192402,0.7373784159333024,0.23681625919817118
CN109161516-A,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.17553153495135407,0.7373784159333024,0.23682149370403383
CN110468155-A,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.17579106399072786,0.7373784159333024,0.23681625919817118
CN113039268-A,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.17579106399072786,0.7373784159333024,0.23681625919817118
US20100172870-A1,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.17579106399072786,0.7373784159333024,0.23681625919817118
US20220112515-A1,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.17579106399072786,0.7373784159333024,0.23681625919817118
WO1994000126-A1,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.17579106399072786,0.7373784159333024,0.23681625919817118
CN103820385-A,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.1757786804232497,0.7373784159333024,0.23681625919817118
CN104726398-A,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.1757786804232497,0.7373784159333024,0.23681625919817118
CN111909889-A,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.1757786804232497,0.7373784159333024,0.23681625919817118
US5026381-A,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.1757786804232497,0.7373784159333024,0.23681625919817118
US20210128752-A1,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.17577319565441005,0.7373784159333024,0.23681625919817118
CN114606192-B,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.1756992866580276,0.7373784159333024,0.23681625919817118
WO2016146893-A1,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.1757786804232497,0.7373784159333024,0.23681625919817118
CN110055211-A,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.17577663675591385,0.7373784159333024,0.23681625919817118
CN113957036-A,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.17577663675591385,0.7373784159333024,0.23681625919817118
CN114075538-A,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.17577663675591385,0.7373784159333024,0.23681625919817118
CA3090409-A1,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.17578725673063753,0.7373784159333024,0.23681625919817118
CN115011548-B,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.17550921170684672,0.7373784159333024,0.23681625919817118
CN111454878-A,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.17567421587622814,0.7373784159333024,0.23681625919817118
CN113355289-B,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.1757819559597404,0.7373784159333024,0.23681625919817118
US20210139857-A1,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.17578725673063753,0.7373784159333024,0.23681625919817118
US20210208131-A1,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.17578725673063753,0.7373784159333024,0.23681625919817118
US20220145265-A1,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.17578725673063753,0.7373784159333024,0.23681625919817118
WO2017117418-A1,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.17578725673063753,0.7373784159333024,0.23681625919817118
WO2019006132-A1,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.17578247423877177,0.7373784159333024,0.23681625919817118
WO2021222816-A1,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.17578725673063753,0.7373784159333024,0.23681625919817118
WO2021222849-A2,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.17578725673063753,0.7373784159333024,0.23681625919817118
CN111040997-A,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.17577445522154464,0.7373784159333024,0.23681625919817118
US20170275630-A1,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.17577445522154464,0.7373784159333024,0.23681625919817118
CN114921413-B,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.1757770921842746,0.7373784159333024,0.2368192503443784
CN114181891-A,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.17577614584604312,0.7373784159333024,0.23681625919817118
CN114908032-A,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.17577614584604312,0.7373784159333024,0.23681625919817118
CN112760288-A,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.17578580405299832,0.7373784159333024,0.23681625919817118
CN112094813-A,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.17578551104036316,0.7373784159333024,0.23681625919817118
CN114891748-B,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.17578727450472909,0.7373784159333024,0.23681625919817118
CN112522201-A,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.17577819027910363,0.7373784159333024,0.23681625919817118
CN114736870-B,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.1757321660915217,0.7373784159333024,0.23681625919817118
CN108085296-A,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.1757806656125304,0.7373784159333024,0.23682149370403383
US20180258403-A1,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.17569355123941108,0.7373784159333024,0.23682149370403383
CN114728097-A,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.1757448567512158,0.7373784159333024,0.23681625919817118
CN1241133-A,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.17578662500741388,0.7373784159333024,0.23681625919817118
CN106190980-A,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.1757664414490564,0.7373784159333024,0.23681625919817118
CN110878286-B,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.17564228051977027,0.7373784159333024,0.2368177233956153
CN113943755-A,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.17578662500741388,0.7373784159333024,0.23681625919817118
US20060182826-A1,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.17578662500741388,0.7373784159333024,0.23681625919817118
WO2022065854-A1,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.17578662500741388,0.7373784159333024,0.23681625919817118
CN107217039-A,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.175774531631654,0.7373784159333024,0.23681625919817118
CN113481162-B,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.1756802849865782,0.7373784159333024,0.23681625919817118
CN111500540-A,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.17574371020018348,0.7373784159333024,0.23681625919817118
CN112690272-B,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.17570136560539468,0.7373784159333024,0.23681625919817118
CN112266898-B,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.17578052538656028,0.7373784159333024,0.23681625919817118
CN113278588-A,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.17578654538119876,0.7373784159333024,0.23681625919817118
JP2021065129-A,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.17578654538119876,0.7373784159333024,0.23681625919817118
WO2021113924-A1,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.17578654538119876,0.7373784159333024,0.23681625919817118
CN102302784-A,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.17577551429488303,0.7373784159333024,0.23681625919817118
CN109554346-A,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.1757487747276151,0.7373784159333024,0.23681625919817118
CN112080472-B,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.17570493362711323,0.7373784159333024,0.23681625919817118
CN110484506-B,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.17558607976063598,0.7373784159333024,0.23681625919817118
CN111803519-A,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.17577551429488303,0.7373784159333024,0.23681625919817118
US20130236537-A1,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.17577551429488303,0.7373784159333024,0.23681625919817118
US20210147810-A1,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.17576002492818854,0.7373784159333024,0.23681625919817118
US20210355438-A1,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.17577551429488303,0.7373784159333024,0.23681625919817118
CN109679915-A,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.17574811366684384,0.7373784159333024,0.23681625919817118
CN114525237-B,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.1756947449340996,0.7373784159333024,0.23681625919817118
CN111690615-B,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.17555827634207227,0.7373784159333024,0.23681625919817118
CN111117946-B,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.17577790290831422,0.7373784159333024,0.23681625919817118
CN110317775-A,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.17570290607784633,0.7373784159333024,0.23681625919817118
CN111394299-B,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.17578053665793492,0.7373784159333024,0.23681625919817118
CN113151157-A,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.17578369457866908,0.7373784159333024,0.23681625919817118
CN101193859-A,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.17578280735679214,0.7373784159333024,0.236817131615815
CN114702591-B,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.1754293032509956,0.7373784159333024,0.23675693479839452
CN102552269-A,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.17578280735679214,0.7373784159333024,0.236817131615815
CN104694570-A,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.17578280735679214,0.7373784159333024,0.236817131615815
CN104825491-A,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.17578280735679214,0.7373784159333024,0.236817131615815
CN105283542-A,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.1757715459591892,0.7373784159333024,0.23675693479839452
CN111433351-A,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.17545364394034488,0.7373784159333024,0.23692094931542412
CN108473961-A,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.17578280735679214,0.7373784159333024,0.236817131615815
CN109294991-A,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.17578280735679214,0.7373784159333024,0.236817131615815
CN113388572-B,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.1756848717581868,0.7373784159333024,0.23681713161581494
US20060121040-A1,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.17578280735679214,0.7373784159333024,0.236817131615815
US20110081659-A1,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.17578280735679214,0.7373784159333024,0.236817131615815
CN1778902-A,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.1757805972404453,0.7373784159333024,0.23681625919817118
CN114736864-A,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.17567902642387825,0.7373784159333024,0.23681625919817118
CN102604894-A,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.1757805972404453,0.7373784159333024,0.23681625919817118
CN113684182-A,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.17577324870388353,0.7373784159333024,0.23681625919817118
CN113493768-B,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.17572797233173237,0.7373784159333024,0.23681625919817118
CN113046309-B,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.17571648727559439,0.7373784159333024,0.23682149370403383
KR2017006949-A,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.1757805643552192,0.7373784159333024,0.23681625919817118
US20190218514-A1,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.1757805643552192,0.7373784159333024,0.23681625919817118
CN113151152-A,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.17578622364804372,0.7373784159333024,0.23681625919817118
WO2021022440-A1,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.17578622364804372,0.7373784159333024,0.23681625919817118
CN109136185-A,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.17564179181196768,0.7373784159333024,0.23681625919817118
CN113136367-B,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.17568549110906823,0.7373784159333024,0.23681625919817118
WO2019058140-A1,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.17578221377243558,0.7373784159333024,0.23681625919817118
CN111117946-A,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.17572576338056003,0.7373784159333024,0.23681625919817118
CN112501111-B,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.1757802293085024,0.7373784159333024,0.23681625919817118
CN112553142-A,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.175784570444993,0.7373784159333024,0.23681625919817118
KR2021045300-A,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.175784570444993,0.7373784159333024,0.23681625919817118
CN104334718-A,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.1757852517947398,0.7373784159333024,0.23681625919817118
CN110592022-A,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.17576718094340563,0.7373784159333024,0.23681625919817118
WO2022142102-A1,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.17564341842950043,0.7373784159333024,0.23681625919817118
CN112501110-A,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.1757852517947398,0.7373784159333024,0.23681625919817118
CN113773959-A,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.17577847093612523,0.7373784159333024,0.23681625919817118
JP2020010683-A,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.17575960541295313,0.7373784159333024,0.23681625919817118
CN113773959-B,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.17571273321003555,0.7373784159333024,0.23681625919817118
CN101893563-A,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.17579558657991662,0.7373784159333024,0.23681625919817118
CN114414531-B,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.17560912730362582,0.7373784159333024,0.23681625919817118
CN101915750-A,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.17579558657991662,0.7373784159333024,0.23681625919817118
CN104826676-A,0.17577097536083552,0.7374942102825383,0.23677907655423994,0.17579558657991662,0.7373784159333024,0.23681625919817118
