Source,Target,Weight
US6500662-B1,US8895025-B2,1
US6500662-B1,US7273617-B2,1
US6500662-B1,US11090376-B2,1
US7557200-B2,US9801897-B2,1
US7557200-B2,US10532067-B2,1
US7557200-B2,US11291682-B2,1
US7557200-B2,US11324770-B2,1
US7557200-B2,US9254265-B2,1
US7449324-B2,US10064934-B2,1
US7449324-B2,US10933127-B2,1
US7449324-B2,US10272150-B2,1
US7449324-B2,US10702599-B2,1
US7449324-B2,US11103578-B2,1
US7449324-B2,US8841433-B2,1
US7449324-B2,US9567653-B2,1
WO2010066418-A1,US10738355-B2,1
WO2010066418-A1,US10155031-B2,1
US8454974-B2,US9388389-B2,1
US8293248-B2,US8840903-B2,1
US8293248-B2,US8852611-B2,1
WO2008020331-A3,US8298547-B2,1
CN109477074-A,US10633422-B2,1
US9801897-B2,US11324770-B2,1
US9801897-B2,US10307374-B2,1
US9801897-B2,US11141377-B2,1
US7250404-B2,US11291682-B2,1
US7250404-B2,US11324770-B2,1
US7250404-B2,US10487332-B2,1
US7250404-B2,US9254265-B2,1
US7250404-B2,US7537768-B2,1
US7250404-B2,US7785603-B2,1
US7250404-B2,US8128938-B1,1
US7888112-B2,US8278093-B2,1
US7888112-B2,US8673317-B2,1
US7888112-B2,US8425898-B2,1
US7888112-B2,US9011835-B2,1
US7888112-B2,US9764026-B2,1
US7888112-B2,US10632190-B2,1
US7888112-B2,US11141377-B2,1
US9770463-B2,US10532067-B2,1
US9770463-B2,US11291682-B2,1
US9770463-B2,US11324770-B2,1
US9770463-B2,US11026964-B2,1
US9770463-B2,US11141377-B2,1
WO2006063252-A3,US8153141-B2,1
WO2003097089-A3,US8841433-B2,1
WO2003097089-A3,US9567653-B2,1
US7132106-B2,US10383934-B2,1
US7132106-B2,US11351244-B2,1
US7132106-B2,US11351239-B2,1
US7132106-B2,US9566324-B2,1
US7132106-B2,US11351243-B2,1
US7132106-B2,US7618797-B2,1
US7132106-B2,US7691389-B2,1
US7132106-B2,US8481705-B2,1
US7132106-B2,US8492132-B2,1
US7132106-B2,US8895025-B2,1
US7132106-B2,US7273617-B2,1
US7132106-B2,US11090376-B2,1
US6261570-B1,US8617533-B2,1
US6261570-B1,US6783939-B2,1
US6261570-B1,US7850977-B2,1
US6261570-B1,US7045335-B2,1
US6261570-B1,US7425337-B2,1
US6261570-B1,US8158418-B2,1
US6261570-B1,US9255126-B2,1
US6261570-B1,US6632640-B1,1
US6261570-B1,US7078218-B2,1
US10857105-B2,US11207398-B2,1
US10857105-B2,US11484590-B2,1
US10857105-B2,US11406703-B2,1
US10857105-B2,US11497807-B2,1
US10857105-B2,US11364292-B2,1
US10487332-B2,US11291682-B2,1
US10487332-B2,US11324770-B2,1
US10487332-B2,US11141377-B2,1
EP2010659-A2,US8846348-B2,1
US6900302-B2,US8999380-B2,1
US6592874-B2,US8748591-B2,1
US6060308-A,US6830748-B1,1
US6060308-A,US7205013-B2,1
US6060308-A,US7465574-B2,1
US6060308-A,US11291682-B2,1
US6060308-A,US11324770-B2,1
US6060308-A,US11026964-B2,1
US6060308-A,US6475780-B1,1
US9974845-B2,US10434158-B2,1
US8158416-B2,US9012214-B2,1
US8158416-B2,US9914937-B2,1
US8158416-B2,US9005925-B2,1
US8158416-B2,US9005961-B2,1
US8158416-B2,US9701944-B2,1
US9867888-B2,US10266485-B2,1
US9867888-B2,US10392341-B2,1
US9867888-B2,US10442756-B2,1
US9867888-B2,US10799463-B2,1
US9867888-B2,US10857105-B2,1
US8066984-B2,US9005602-B2,1
US8066984-B2,US9944903-B2,1
US8066984-B2,US8221769-B2,1
US8066984-B2,US8852927-B2,1
US8066984-B2,US8865153-B2,1
EP2548960-A1,US10695419-B2,1
EP2548960-A1,US10064934-B2,1
EP2548960-A1,US10124055-B2,1
EP2548960-A1,US10383937-B2,1
EP2548960-A1,US10933127-B2,1
EP2548960-A1,US11207398-B2,1
EP2548960-A1,US10064935-B2,1
EP2548960-A1,US10716846-B2,1
EP2548960-A1,US11484590-B2,1
EP2548960-A1,US10272150-B2,1
EP2548960-A1,US10702599-B2,1
EP2548960-A1,US11406703-B2,1
EP2548960-A1,US11103578-B2,1
EP2548960-A1,US11497807-B2,1
EP2548960-A1,US9872900-B2,1
EP2548960-A1,US10022435-B2,1
EP2548960-A1,US10709779-B2,1
EP2548960-A1,US8999380-B2,1
EP2548960-A1,US10273269-B2,1
EP2548960-A1,US10449244-B2,1
EP2548960-A1,US11364292-B2,1
US7566454-B2,US10709779-B2,1
US8999351-B2,US10117941-B2,1
WO2003070909-A3,US8529906-B2,1
US6448073-B1,US8221769-B2,1
US10047375-B2,US10738306-B2,1
US6589529-B1,US7939318-B2,1
US8846348-B2,US9512456-B2,1
US9439968-B2,US10189802-B2,1
US9439968-B2,US10117934-B2,1
US9439968-B2,US10201618-B2,1
US9439968-B2,US10086013-B2,1
US6268199-B1,US10383934-B2,1
US6268199-B1,US11351244-B2,1
US6268199-B1,US11351239-B2,1
US6268199-B1,US9566324-B2,1
US6268199-B1,US7544362-B1,1
US6268199-B1,US6841364-B2,1
US6268199-B1,US6500662-B1,1
US6268199-B1,US7132106-B2,1
US6268199-B1,US7232680-B2,1
US6268199-B1,US7618797-B2,1
US6268199-B1,US7691389-B2,1
US6268199-B1,US8481705-B2,1
US6268199-B1,US8492132-B2,1
US6268199-B1,US8895025-B2,1
US6268199-B1,US7273617-B2,1
US6268199-B1,US11090376-B2,1
WO2012159754-A3,US10738355-B2,1
WO2012159754-A3,US10155031-B2,1
WO2012159754-A3,US9872900-B2,1
WO2012159754-A3,US10022435-B2,1
WO2012159754-A3,US10709779-B2,1
US6740740-B2,US7432079-B2,1
US8871230-B2,US9512456-B2,1
US8871230-B2,US10080804-B2,1
US7341729-B2,US7678376-B2,1
US7341729-B2,US8084037-B2,1
US6280940-B1,WO2003077729-A3,1
US7402429-B1,US9012214-B2,1
US7402429-B1,US9914937-B2,1
US7402429-B1,US9005925-B2,1
US7402429-B1,US9005961-B2,1
US7402429-B1,US9701944-B2,1
US8492132-B2,US10383934-B2,1
US8492132-B2,US11351244-B2,1
US8492132-B2,US11351239-B2,1
US8492132-B2,US11351243-B2,1
US8492132-B2,US11090376-B2,1
WO2006080946-A3,US10369216-B2,1
US6531135-B1,US8828961-B2,1
US6531135-B1,US9650634-B2,1
US6531135-B1,US10004797-B2,1
US6531135-B1,US8617533-B2,1
US6531135-B1,US7850977-B2,1
US6531135-B1,EP2947149-A1,1
US6531135-B1,US7045335-B2,1
US6531135-B1,US7425337-B2,1
US6531135-B1,US8680258-B2,1
US6531135-B1,US7862829-B2,1
US6531135-B1,US7541038-B2,1
US6544785-B1,US9254318-B2,1
US6544785-B1,US7588768-B2,1
US6544785-B1,US10633422-B2,1
US6544785-B1,US9890363-B2,1
US6544785-B1,US10246686-B2,1
US6544785-B1,US8859208-B2,1
US6544785-B1,US8877448-B2,1
US6544785-B1,US9023603-B2,1
US6544785-B1,US7723094-B2,1
US6544785-B1,US7384774-B2,1
US6544785-B1,US10119124-B2,1
US6544785-B1,US10130697-B2,1
WO2003086280-A3,US9226959-B2,1
WO2003086280-A3,US9155788-B2,1
WO2003086280-A3,US9433669-B2,1
WO2003086280-A3,US9433670-B2,1
WO2003086280-A3,US9439956-B2,1
WO2003086280-A3,US8999380-B2,1
WO2003086280-A3,US8153141-B2,1
WO2003086280-A3,US8188261-B2,1
WO2003086280-A3,US8362233-B2,1
WO2008014979-A3,US11207398-B2,1
WO2008014979-A3,US10493143-B2,1
WO2008014979-A3,US10925958-B2,1
WO2008014979-A3,US11103578-B2,1
WO2008014979-A3,US10449244-B2,1
WO2008014979-A3,US11364292-B2,1
US7279165-B2,US7959928-B2,1
WO2015170287-A1,US10695419-B2,1
WO2015170287-A1,US10383937-B2,1
WO2015170287-A1,US10064935-B2,1
WO2015170287-A1,US10716846-B2,1
WO2015170287-A1,US11484590-B2,1
WO2015170287-A1,US11406703-B2,1
WO2005049846-A3,US8852927-B2,1
WO2005049846-A3,US8865153-B2,1
US6632640-B1,US8617533-B2,1
US7723094-B2,US10513692-B2,1
US7723094-B2,US10494613-B2,1
WO2004000221-A3,US8652465-B2,1
US7470426-B1,US9944903-B2,1
US6649372-B1,US8093033-B2,1
US6649372-B1,US7442379-B2,1
US6649372-B1,US8859208-B2,1
US6649372-B1,US8877448-B2,1
US6649372-B1,US9023603-B2,1
US6649372-B1,US7384774-B2,1
WO2005028658-A2,WO2007044024-A2,1
WO2005028658-A2,US7968101-B2,1
WO2005028658-A2,US7723094-B2,1
US6264957-B1,US7842798-B2,1
US6264957-B1,US7709007-B2,1
US6264957-B1,US6923971-B2,1
US6264957-B1,US7662397-B2,1
US6264957-B1,US6699476-B1,1
US6264957-B1,US7201907-B1,1
US6264957-B1,US7465574-B2,1
US6264957-B1,US9107939-B2,1
US6264957-B1,US7192593-B2,1
US6264957-B1,US6689367-B1,1
US7354909-B2,US9982257-B2,1
US7354909-B2,US8552165-B2,1
US7354909-B2,US7723500-B2,1
US7354909-B2,US7959934-B2,1
US11026964-B2,US11291682-B2,1
US11026964-B2,US11324770-B2,1
US7534772-B2,US8153141-B2,1
US7534772-B2,US7723500-B2,1
WO2008052770-A3,US9512456-B2,1
WO2008052770-A3,US8999380-B2,1
WO2009146867-A1,US11291682-B2,1
WO2009146867-A1,US11324770-B2,1
WO2009146867-A1,US11026964-B2,1
US8101741-B2,US9139554-B2,1
US8101741-B2,US8513403-B2,1
US5877159-A,US7407790-B2,1
US5877159-A,US6500419-B1,1
US5877159-A,US6150170-A,1
US5877159-A,US7939318-B2,1
US5877159-A,US6531313-B1,1
US7501134-B2,US9764031-B2,1
US7501134-B2,US8629151-B2,1
US7501134-B2,US9884112-B2,1
US7501134-B2,US8529906-B2,1
US6589531-B1,US8066984-B2,1
US6589531-B1,US9005602-B2,1
US6589531-B1,US9944903-B2,1
US6589531-B1,US6893643-B2,1
US6589531-B1,EP1512746-A1,1
US6589531-B1,EP1526185-A1,1
US6589531-B1,US7588767-B2,1
US6589531-B1,US8221769-B2,1
US6589531-B1,US7763420-B2,1
US8999380-B2,US10695419-B2,1
US8999380-B2,US10383937-B2,1
US8999380-B2,US10933127-B2,1
US8999380-B2,US11207398-B2,1
US8999380-B2,US10716846-B2,1
US8999380-B2,US11484590-B2,1
US8999380-B2,US10493143-B2,1
US8999380-B2,US10925958-B2,1
US8999380-B2,US10272150-B2,1
US8999380-B2,US10702599-B2,1
US8999380-B2,US11406703-B2,1
US8999380-B2,US11103578-B2,1
US8999380-B2,US11497807-B2,1
US8999380-B2,US10709779-B2,1
US8999380-B2,US10273269-B2,1
US8999380-B2,US10449244-B2,1
US8999380-B2,US11364292-B2,1
US10307374-B2,US11318213-B2,1
US10307374-B2,US11376335-B2,1
US10307374-B2,US11433142-B2,1
US10307374-B2,US11458209-B2,1
US10307374-B2,US11534497-B2,1
US7537768-B2,US8828961-B2,1
US7537768-B2,US9650634-B2,1
US7537768-B2,US10004797-B2,1
WO2008156655-A3,US8852927-B2,1
WO2008156655-A3,US8865153-B2,1
US6153421-A,US7049428-B1,1
US6153421-A,US7338759-B1,1
US6153421-A,US6960569-B2,1
US6153421-A,US7307066-B2,1
US6153421-A,US7439347-B2,1
US9556110-B2,US10189802-B2,1
US9556110-B2,US10117934-B2,1
US9556110-B2,US10201618-B2,1
US9556110-B2,US10086013-B2,1
US8105578-B2,US9944903-B2,1
US6969609-B1,US8017590-B1,1
US10183074-B2,US11141377-B2,1
WO2015110656-A1,US10022436-B2,1
US6689367-B1,US7842798-B2,1
US6689367-B1,US7662397-B2,1
US6689367-B1,US7192593-B2,1
US8591914-B2,US10633422-B2,1
US8591914-B2,US9890363-B2,1
US8591914-B2,US10246686-B2,1
US8591914-B2,US10119124-B2,1
US8591914-B2,US10130697-B2,1
US8802644-B2,US9394234-B2,1
US8802644-B2,US9707292-B2,1
US8802644-B2,US9867888-B2,1
US8802644-B2,US9868691-B2,1
US8802644-B2,US9868693-B2,1
US8802644-B2,US10266485-B2,1
US8802644-B2,US10392341-B2,1
US8802644-B2,US10442756-B2,1
US8802644-B2,US10799463-B2,1
US8802644-B2,US10857105-B2,1
US10493143-B2,US10695419-B2,1
US10493143-B2,US10933127-B2,1
US10493143-B2,US11207398-B2,1
US10493143-B2,US11484590-B2,1
US10493143-B2,US10925958-B2,1
US10493143-B2,US11406703-B2,1
US10493143-B2,US11103578-B2,1
US10493143-B2,US11497807-B2,1
US10493143-B2,US10709779-B2,1
US10493143-B2,US11364292-B2,1
WO2006029223-A3,US9226959-B2,1
WO2006029223-A3,US9572874-B2,1
WO2006029223-A3,US10369216-B2,1
WO2006029223-A3,US8968746-B2,1
WO2007095976-A2,US10695419-B2,1
WO2007095976-A2,US10064934-B2,1
WO2007095976-A2,US10124055-B2,1
WO2007095976-A2,US10383937-B2,1
WO2007095976-A2,US10933127-B2,1
WO2007095976-A2,US11207398-B2,1
WO2007095976-A2,US10064935-B2,1
WO2007095976-A2,US10716846-B2,1
WO2007095976-A2,US11484590-B2,1
WO2007095976-A2,US10272150-B2,1
WO2007095976-A2,US10702599-B2,1
WO2007095976-A2,US11406703-B2,1
WO2007095976-A2,US11103578-B2,1
WO2007095976-A2,US11497807-B2,1
WO2007095976-A2,US8999380-B2,1
WO2007095976-A2,US10273269-B2,1
WO2007095976-A2,US10449244-B2,1
WO2007095976-A2,US11364292-B2,1
US7425337-B2,US7850977-B2,1
US7425337-B2,US11318213-B2,1
US7425337-B2,US11376335-B2,1
US7425337-B2,US11433142-B2,1
US7425337-B2,US11458209-B2,1
US7425337-B2,US11534497-B2,1
US9872900-B2,US10695419-B2,1
US9872900-B2,US10064934-B2,1
US9872900-B2,US10383937-B2,1
US9872900-B2,US10933127-B2,1
US9872900-B2,US11207398-B2,1
US9872900-B2,US10716846-B2,1
US9872900-B2,US11484590-B2,1
US9872900-B2,US10493143-B2,1
US9872900-B2,US10925958-B2,1
US9872900-B2,US10272150-B2,1
US9872900-B2,US10702599-B2,1
US9872900-B2,US11406703-B2,1
US9872900-B2,US11103578-B2,1
US9872900-B2,US11497807-B2,1
US9872900-B2,US10709779-B2,1
US9872900-B2,US10273269-B2,1
US9872900-B2,US10449244-B2,1
US9872900-B2,US11364292-B2,1
US7935676-B2,US8772022-B2,1
US7935676-B2,US8569472-B2,1
US7935676-B2,US8618275-B2,1
US7935676-B2,US8563706-B2,1
US7935676-B2,US8506969-B2,1
US7935676-B2,US8663653-B2,1
US8574593-B2,US10633422-B2,1
US8574593-B2,US9890363-B2,1
US8574593-B2,US10246686-B2,1
US8574593-B2,US10119124-B2,1
US8574593-B2,US10130697-B2,1
US5514539-A,US8124747-B2,1
US5514539-A,US5871962-A,1
US5514539-A,US5851759-A,1
US10064935-B2,US10695419-B2,1
US10064935-B2,US10383937-B2,1
US10064935-B2,US10933127-B2,1
US10064935-B2,US11207398-B2,1
US10064935-B2,US10716846-B2,1
US10064935-B2,US11484590-B2,1
US10064935-B2,US10493143-B2,1
US10064935-B2,US10925958-B2,1
US10064935-B2,US10272150-B2,1
US10064935-B2,US10702599-B2,1
US10064935-B2,US11406703-B2,1
US10064935-B2,US11103578-B2,1
US10064935-B2,US11497807-B2,1
US10064935-B2,US10709779-B2,1
US10064935-B2,US10273269-B2,1
US10064935-B2,US10449244-B2,1
US10064935-B2,US11364292-B2,1
US9474798-B2,US10633422-B2,1
US9474798-B2,US9890363-B2,1
US9474798-B2,US10246686-B2,1
US9474798-B2,US10119124-B2,1
US9474798-B2,US10130697-B2,1
WO2003028656-A3,US9226959-B2,1
WO2003028656-A3,US9572874-B2,1
WO2003028656-A3,US9155788-B2,1
WO2003028656-A3,US9433669-B2,1
WO2003028656-A3,US9433670-B2,1
WO2003028656-A3,US9439956-B2,1
WO2003028656-A3,EP1685844-B1,1
WO2003028656-A3,US8999380-B2,1
WO2003028656-A3,US8529906-B2,1
WO2003028656-A3,US8968746-B2,1
US6495143-B2,US8617533-B2,1
US6495143-B2,US7850977-B2,1
US6495143-B2,US7045335-B2,1
US6495143-B2,US7425337-B2,1
US6495143-B2,US7078218-B2,1
US9234013-B2,US10166283-B2,1
US9234013-B2,US10682406-B2,1
US9234013-B2,US10912826-B2,1
US9234013-B2,US10738306-B2,1
US9234013-B2,US10232024-B2,1
US9234013-B2,US9872900-B2,1
US9234013-B2,US10022435-B2,1
US9234013-B2,US10709779-B2,1
US6391632-B1,US8617533-B2,1
US6391632-B1,US6783939-B2,1
US6391632-B1,US7850977-B2,1
US6391632-B1,US7045335-B2,1
US6391632-B1,US7425337-B2,1
US6391632-B1,US7078218-B2,1
WO2011076391-A1,US8871230-B2,1
WO2011076391-A1,US9555122-B2,1
WO2011076391-A1,US10080804-B2,1
EP1905844-A2,US9421255-B2,1
EP1905844-A2,US10695419-B2,1
EP1905844-A2,EP2762165-A2,1
EP1905844-A2,US9572874-B2,1
EP1905844-A2,US10064934-B2,1
EP1905844-A2,US10124055-B2,1
EP1905844-A2,US10383937-B2,1
EP1905844-A2,US10933127-B2,1
EP1905844-A2,US11207398-B2,1
EP1905844-A2,US10064935-B2,1
EP1905844-A2,US10716846-B2,1
EP1905844-A2,US11484590-B2,1
EP1905844-A2,US10493143-B2,1
EP1905844-A2,US9402887-B2,1
EP1905844-A2,US10925958-B2,1
EP1905844-A2,US10272150-B2,1
EP1905844-A2,US10702599-B2,1
EP1905844-A2,US11406703-B2,1
EP1905844-A2,US11103578-B2,1
EP1905844-A2,US8999380-B2,1
EP1905844-A2,US10273269-B2,1
EP1905844-A2,US10449244-B2,1
EP1905844-A2,US11364292-B2,1
EP1905844-A2,US10369216-B2,1
EP1905844-A2,US8968746-B2,1
US9636410-B2,US10183074-B2,1
US9636410-B2,US11141377-B2,1
US6764685-B1,US7341729-B2,1
US6764685-B1,US7678376-B2,1
US6764685-B1,US8084037-B2,1
US9890363-B2,US10633422-B2,1
US9890363-B2,US10246686-B2,1
WO2007024323-A3,US8999380-B2,1
US7264810-B2,US7666408-B2,1
US7264810-B2,US7959928-B2,1
US7264810-B2,US7785873-B2,1
US6541010-B1,US8828961-B2,1
US6541010-B1,US9650634-B2,1
US6541010-B1,US10004797-B2,1
US6541010-B1,US7342002-B2,1
US6541010-B1,US8617533-B2,1
US6541010-B1,US7850977-B2,1
US6541010-B1,EP2947149-A1,1
US6541010-B1,US7045335-B2,1
US6541010-B1,US7425337-B2,1
US6541010-B1,US7235235-B2,1
US6541010-B1,US8680258-B2,1
US6541010-B1,US7862829-B2,1
US6033895-A,US6740740-B2,1
US6033895-A,US7939318-B2,1
US6033895-A,US7432079-B2,1
US10925958-B2,US11207398-B2,1
US10925958-B2,US11484590-B2,1
US10925958-B2,US11406703-B2,1
US10925958-B2,US11497807-B2,1
US10925958-B2,US11364292-B2,1
US9101653-B2,US10513692-B2,1
US9101653-B2,US10494613-B2,1
US7959934-B2,US8552165-B2,1
US6852522-B1,US7588768-B2,1
US6852522-B1,US7494808-B2,1
US5869036-A,US7709007-B2,1
US5869036-A,US6699476-B1,1
US5869036-A,US7201907-B1,1
US5869036-A,US7704720-B2,1
US5869036-A,US8841433-B2,1
US5869036-A,US7192593-B2,1
US5869036-A,US7449324-B2,1
US5869036-A,US6689367-B1,1
US5869036-A,US7465794-B2,1
US5869036-A,US9567653-B2,1
US5869036-A,US6764685-B1,1
US5869036-A,US6811784-B2,1
US5869036-A,US7238481-B2,1
US5869036-A,US7341729-B2,1
US5869036-A,US7678376-B2,1
US5869036-A,US8084037-B2,1
EP1721985-A1,EP1930416-A1,1
WO2003043587-A3,US8841433-B2,1
WO2003043587-A3,US9567653-B2,1
US6146642-A,US7588768-B2,1
US6146642-A,US8097459-B2,1
US6146642-A,US6719979-B2,1
US6146642-A,US7332169-B2,1
US6146642-A,US7547442-B2,1
US6146642-A,US9476033-B2,1
US6146642-A,US10633422-B2,1
US6146642-A,US8093033-B2,1
US6146642-A,US7566458-B2,1
US6146642-A,US9890363-B2,1
US6146642-A,US10246686-B2,1
US6146642-A,US7442379-B2,1
US6146642-A,US8715940-B2,1
US6146642-A,US8859208-B2,1
US6146642-A,US8877448-B2,1
US6146642-A,US9023603-B2,1
US6146642-A,US7968101-B2,1
US6146642-A,US7704720-B2,1
US6146642-A,US9012214-B2,1
US6146642-A,US9914937-B2,1
US6146642-A,US9005925-B2,1
US6146642-A,US9005961-B2,1
US6146642-A,US9701944-B2,1
US6146642-A,US6544785-B1,1
US6146642-A,US6649372-B1,1
US6146642-A,US7384774-B2,1
US6146642-A,US8841433-B2,1
US6146642-A,US10119124-B2,1
US6146642-A,US8475806-B2,1
US6146642-A,US9950059-B2,1
US6146642-A,US10130697-B2,1
US6146642-A,US7449324-B2,1
US6146642-A,US8591914-B2,1
US6146642-A,US8574593-B2,1
US6146642-A,US9567653-B2,1
US11141377-B2,US11318213-B2,1
US11141377-B2,US11376335-B2,1
US11141377-B2,US11433142-B2,1
US11141377-B2,US11458209-B2,1
US11141377-B2,US11534497-B2,1
WO2007044024-A2,US7968101-B2,1
US8628801-B2,US9872900-B2,1
US8628801-B2,US10022435-B2,1
US8628801-B2,US10709779-B2,1
US8628801-B2,US8999380-B2,1
US10166283-B2,US10682406-B2,1
US10166283-B2,US10912826-B2,1
US7494808-B2,US7588768-B2,1
US6475780-B1,US7541038-B2,1
WO2003072720-A3,US8841433-B2,1
WO2003072720-A3,US9567653-B2,1
WO2013006842-A3,US8999380-B2,1
US9421255-B2,US10369216-B2,1
US6562798-B1,US8153141-B2,1
US6562798-B1,US7723500-B2,1
US6562798-B1,US7354909-B2,1
US6562798-B1,US7959934-B2,1
US10383937-B2,US10709779-B2,1
US7465794-B2,US7842798-B2,1
US9566324-B2,US11351244-B2,1
US9566324-B2,US11351239-B2,1
US9566324-B2,US11351243-B2,1
US9566324-B2,US11090376-B2,1
WO2011144358-A1,US10695419-B2,1
WO2011144358-A1,US10064934-B2,1
WO2011144358-A1,US10124055-B2,1
WO2011144358-A1,US10383937-B2,1
WO2011144358-A1,US10933127-B2,1
WO2011144358-A1,US11207398-B2,1
WO2011144358-A1,US10064935-B2,1
WO2011144358-A1,US10716846-B2,1
WO2011144358-A1,US11484590-B2,1
WO2011144358-A1,US10493143-B2,1
WO2011144358-A1,US10925958-B2,1
WO2011144358-A1,US10272150-B2,1
WO2011144358-A1,US10702599-B2,1
WO2011144358-A1,US11406703-B2,1
WO2011144358-A1,US11103578-B2,1
WO2011144358-A1,US11497807-B2,1
WO2011144358-A1,US9872900-B2,1
WO2011144358-A1,US10022435-B2,1
WO2011144358-A1,US10709779-B2,1
WO2011144358-A1,US8999380-B2,1
WO2011144358-A1,US10273269-B2,1
WO2011144358-A1,US10449244-B2,1
WO2011144358-A1,US11364292-B2,1
US6866853-B2,US7588768-B2,1
US6866853-B2,US7494808-B2,1
US7452541-B2,US8187607-B2,1
EP1526185-A1,US8066984-B2,1
EP1526185-A1,US9005602-B2,1
EP1526185-A1,US9944903-B2,1
EP1526185-A1,US7588767-B2,1
EP1526185-A1,US8221769-B2,1
EP1526185-A1,US7763420-B2,1
EP1526185-A1,US8852927-B2,1
EP1526185-A1,US8865153-B2,1
US7803397-B2,US9139554-B2,1
US8481705-B2,US10383934-B2,1
US8481705-B2,US11351244-B2,1
US8481705-B2,US11351239-B2,1
US8481705-B2,US11351243-B2,1
US8481705-B2,US11090376-B2,1
US7628993-B2,US7935352-B2,1
US7628993-B2,US8293248-B2,1
US7628993-B2,US8840903-B2,1
US7628993-B2,US8852611-B2,1
US8475806-B2,US9254318-B2,1
US8475806-B2,US10633422-B2,1
US8475806-B2,US9890363-B2,1
US8475806-B2,US10246686-B2,1
US8475806-B2,US10119124-B2,1
US8475806-B2,US10130697-B2,1
US6303779-B1,US6740740-B2,1
US6303779-B1,US7939318-B2,1
US6303779-B1,US7432079-B2,1
EP2484770-A1,US8999380-B2,1
US6037456-A,US6740740-B2,1
US6037456-A,US7939318-B2,1
US6037456-A,US7432079-B2,1
US9267114-B2,US10124055-B2,1
US9267114-B2,US11207398-B2,1
US9267114-B2,US10273269-B2,1
US9267114-B2,US10449244-B2,1
US9267114-B2,US11364292-B2,1
US8895025-B2,US11351243-B2,1
US10682406-B2,US10912826-B2,1
US8680063-B2,US9982257-B2,1
US10532067-B2,US11291682-B2,1
US10532067-B2,US11324770-B2,1
US9101572-B2,US9968672-B2,1
US9101572-B2,US9694065-B2,1
US5993824-A,US7842798-B2,1
US5993824-A,US7709007-B2,1
US5993824-A,US7662397-B2,1
US5993824-A,US6699476-B1,1
US5993824-A,US7704509-B2,1
US5993824-A,US6830748-B1,1
US5993824-A,US7465574-B2,1
US5993824-A,US7192593-B2,1
US5993824-A,US7465794-B2,1
US6790449-B2,CN103052400-A,1
US6790449-B2,US11291682-B2,1
US6790449-B2,US11324770-B2,1
US6790449-B2,US9770463-B2,1
US6790449-B2,US11026964-B2,1
US6790449-B2,US9254265-B2,1
US10383934-B2,US11090376-B2,1
US6830748-B1,WO2007044483-A3,1
US6830748-B1,US7465574-B2,1
EP2332573-A1,US10022436-B2,1
US5869253-A,US7429572-B2,1
US5869253-A,US8415322-B2,1
WO2008156778-A3,US10633422-B2,1
WO2008156778-A3,US10246686-B2,1
WO2008156778-A3,US10119124-B2,1
WO2005047458-A3,US8221769-B2,1
WO2005047458-A3,US8852927-B2,1
WO2005047458-A3,US8865153-B2,1
US7935352-B2,US8840903-B2,1
US7935352-B2,US8852611-B2,1
US6127116-A,US8017590-B1,1
US6127116-A,US7338759-B1,1
US6127116-A,WO2003077729-A3,1
US6127116-A,US7201911-B1,1
US7455842-B2,US9267114-B2,1
EP780475-A1,US6669943-B1,1
EP780475-A1,US7588768-B2,1
EP780475-A1,US8097459-B2,1
EP780475-A1,EP974660-A1,1
EP780475-A1,US7332169-B2,1
EP780475-A1,US7547442-B2,1
EP780475-A1,US6468544-B1,1
EP780475-A1,US6866853-B2,1
EP780475-A1,US7863041-B2,1
EP780475-A1,US7205013-B2,1
EP780475-A1,US7566458-B2,1
EP780475-A1,US7704720-B2,1
EP780475-A1,US6544785-B1,1
EP780475-A1,US6649372-B1,1
EP780475-A1,US7384774-B2,1
EP780475-A1,US8841433-B2,1
EP780475-A1,US7449324-B2,1
EP780475-A1,US6852522-B1,1
EP780475-A1,US7494808-B2,1
EP780475-A1,US8591914-B2,1
EP780475-A1,US8574593-B2,1
EP780475-A1,US9567653-B2,1
US10273269-B2,US10695419-B2,1
US10273269-B2,US10933127-B2,1
US10273269-B2,US11207398-B2,1
US10273269-B2,US10716846-B2,1
US10273269-B2,US11484590-B2,1
US10273269-B2,US10925958-B2,1
US10273269-B2,US10702599-B2,1
US10273269-B2,US11406703-B2,1
US10273269-B2,US11103578-B2,1
US10273269-B2,US11497807-B2,1
US10273269-B2,US10709779-B2,1
US10273269-B2,US11364292-B2,1
EP2365962-A2,US8969353-B2,1
EP2365962-A2,US9439968-B2,1
EP2365962-A2,US9512073-B2,1
US7618797-B2,US10383934-B2,1
US7618797-B2,US11351244-B2,1
US7618797-B2,US11351239-B2,1
US7618797-B2,US9566324-B2,1
US7618797-B2,US11351243-B2,1
US7618797-B2,US8492132-B2,1
US7618797-B2,US8895025-B2,1
US7618797-B2,US11090376-B2,1
EP1383556-B1,US11207398-B2,1
EP1383556-B1,US10493143-B2,1
EP1383556-B1,US10925958-B2,1
EP1383556-B1,US11103578-B2,1
EP1383556-B1,US10449244-B2,1
EP1383556-B1,US11364292-B2,1
US6800288-B2,US7588768-B2,1
US6800288-B2,US8852927-B2,1
US6800288-B2,US8865153-B2,1
US6573090-B1,US8852927-B2,1
US6573090-B1,US8865153-B2,1
US7045335-B2,US8828961-B2,1
US7045335-B2,US9650634-B2,1
US7045335-B2,US10004797-B2,1
US7045335-B2,US7850977-B2,1
